# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    17.786549104   17.786903052   17.809079429
    0.050000000    6.800454345    6.804836097    6.974178713
    0.060000000    6.800753943    6.805138302    6.974487145
    0.070000000    6.801108112    6.805495556    6.974851754
    0.080000000    6.801516903    6.805907911    6.975272592
    0.090000000    6.801980373    6.806375426    6.975749714
    0.100000000    6.802498587    6.806898169    6.976283187
    0.110000000    6.803071619    6.807476214    6.976873083
    0.120000000    6.803699549    6.808109646    6.977519483
    0.130000000    6.804382466    6.808798556    6.978222476
    0.140000000    6.805120468    6.809543045    6.978982159
    0.150000000    6.805913658    6.810343220    6.979798636
    0.160000000    6.806762150    6.811199198    6.980672019
    0.170000000    6.807666064    6.812111104    6.981602430
    0.180000000    6.808625529    6.813079072    6.982589997
    0.190000000    6.809640684    6.814103243    6.983634857
    0.200000000    6.810711673    6.815183768    6.984737157
    0.210000000    6.811838650    6.816320806    6.985897049
    0.220000000    6.813021778    6.817514525    6.987114695
    0.230000000    6.814261228    6.818765103    6.988390267
    0.240000000    6.815557180    6.820072724    6.989723944
    0.250000000    6.816909823    6.821437585    6.991115914
    0.260000000    6.818319353    6.822859889    6.992566374
    0.270000000    6.819785977    6.824339850    6.994075530
    0.280000000    6.821309911    6.825877691    6.995643597
    0.290000000    6.822891379    6.827473646    6.997270799
    0.300000000    6.824530616    6.829127955    6.998957369
    0.310000000    6.826227864    6.830840872    7.000703552
    0.320000000    6.827983379    6.832612659    7.002509598
    0.330000000    6.829797421    6.834443588    7.004375772
    0.340000000    6.831670265    6.836333943    7.006302344
    0.350000000    6.833602194    6.838284017    7.008289597
    0.360000000    6.835593501    6.840294114    7.010337824
    0.370000000    6.837644489    6.842364549    7.012447327
    0.380000000    6.839755474    6.844495649    7.014618420
    0.390000000    6.841926781    6.846687752    7.016851427
    0.400000000    6.844158746    6.848941207    7.019146683
    0.410000000    6.846451718    6.851256374    7.021504536
    0.420000000    6.848806054    6.853633626    7.023925341
    0.430000000    6.851222126    6.856073350    7.026409470
    0.440000000    6.853700317    6.858575943    7.028957302
    0.450000000    6.856241022    6.861141816    7.031569232
    0.460000000    6.858844649    6.863771392    7.034245664
    0.470000000    6.861511617    6.866465108    7.036987018
    0.480000000    6.864242359    6.869223416    7.039793724
    0.490000000    6.867037323    6.872046781    7.042666226
    0.500000000    6.869896968    6.874935680    7.045604982
    0.510000000    6.872821769    6.877890610    7.048610464
    0.520000000    6.875812213    6.880912078    7.051683158
    0.530000000    6.878868803    6.884000608    7.054823562
    0.540000000    6.881992058    6.887156741    7.058032192
    0.550000000    6.885182510    6.890381034    7.061309578
    0.560000000    6.888440708    6.893674059    7.064656265
    0.570000000    6.891767217    6.897036407    7.068072814
