# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    1.750000000    6.069622650    6.071042569    6.215319069
    1.760000000    6.063850446    6.065258700    6.209302322
    1.770000000    6.058071203    6.059467908    6.203277837
    1.780000000    6.052285095    6.053670365    6.197245797
    1.790000000    6.046492293    6.047866243    6.191206385
    1.800000000    6.040692966    6.042055709    6.185159779
    1.810000000    6.034887282    6.036238931    6.179106158
    1.820000000    6.029075408    6.030416073    6.173045697
    1.830000000    6.023257507    6.024587299    6.166978569
    1.840000000    6.017433740    6.018752769    6.160904946
    1.850000000    6.011604270    6.012912643    6.154825000
    1.860000000    6.005769253    6.007067077    6.148738896
    1.870000000    5.999928846    6.001216229    6.142646804
    1.880000000    5.994083205    5.995360252    6.136548885
    1.890000000    5.988232482    5.989499297    6.130445304
    1.900000000    5.982376828    5.983633515    6.124336222
    1.910000000    5.976516394    5.977763055    6.118221796
    1.920000000    5.970651327    5.971888063    6.112102186
    1.930000000    5.964781773    5.966008686    6.105977546
    1.940000000    5.958907877    5.960125065    6.099848031
    1.950000000    5.953029781    5.954237344    6.093713793
    1.960000000    5.947147627    5.948345661    6.087574982
    1.970000000    5.941261554    5.942450157    6.081431748
    1.980000000    5.935371700    5.936550967    6.075284237
    1.990000000    5.929478201    5.930648227    6.069132595
    2.000000000    5.923581191    5.924742071    6.062976966
    2.010000000    5.917680805    5.918832630    6.056817492
    2.020000000    5.911777173    5.912920036    6.050654315
    2.030000000    5.905870426    5.907004417    6.044487573
    2.040000000    5.899960692    5.901085902    6.038317404
    2.050000000    5.894048097    5.895164615    6.032143944
    2.060000000    5.888132768    5.889240682    6.025967328
    2.070000000    5.882214829    5.883314226    6.019787688
    2.080000000    5.876294401    5.877385368    6.013605156
    2.090000000    5.870371606    5.871454228    6.007419862
    2.100000000    5.864446564    5.865520925    6.001231935
    2.110000000    5.858519392    5.859585577    5.995041501
    2.120000000    5.852590208    5.853648299    5.988848687
    2.130000000    5.846659128    5.847709207    5.982653615
    2.140000000    5.840726264    5.841768412    5.976456410
    2.150000000    5.834791730    5.835826028    5.970257193
    2.160000000    5.828855638    5.829882164    5.964056083
    2.170000000    5.822918097    5.823936930    5.957853198
