                                                                           
      54      54      90      54      54      90       4       2
     4        6.08491812      0.00000000      1.63043478      0.00000000      0.00000000      0.00000000
      656.5197278106       10.0000000000       70.0000000000     0
   1   Ga   13.00
   2   N     5.00
   1       0.000000000    0.577350269    0.000000000    1
   2       0.499999999    0.288675134    0.815217391    1
   3       0.000000000    0.577350269    0.613666304    2
   4       0.499999999    0.288675134    1.428883696    2
  5.692396778E-02  5.875624520E-02  6.071238771E-02  6.252923823E-02  6.392297411E-02
  6.468296692E-02  6.468296766E-02  6.392297624E-02  6.252924150E-02  6.071239183E-02
  5.875624985E-02  5.692397277E-02  5.546540087E-02  5.456009507E-02  5.436590318E-02
  5.501084407E-02  5.662272733E-02  5.931259718E-02  6.313843355E-02  6.815975205E-02
  7.435427323E-02  8.169045090E-02  9.014696177E-02  9.966414689E-02  1.101881846E-01
  1.215973199E-01  1.335880935E-01  1.456953439E-01  1.573024026E-01  1.676802595E-01
  1.761279676E-01  1.820713091E-01  1.851308821E-01  1.851308821E-01  1.820713091E-01
  1.761279674E-01  1.676802590E-01  1.573024017E-01  1.456953426E-01  1.335880919E-01
  1.215973182E-01  1.101881828E-01  9.966414505E-02  9.014695980E-02  8.169044859E-02
  7.435427034E-02  6.815974843E-02  6.313842918E-02  5.931259218E-02  5.662272193E-02
  6.052645026E-02  6.038858862E-02  6.127768922E-02  6.310380789E-02  6.573601077E-02
  6.897602421E-02  7.250936295E-02  7.592877171E-02  7.879713600E-02  8.070341689E-02
  8.137406388E-02  8.070341823E-02  7.879713852E-02  7.592877514E-02  7.250936701E-02
  6.897602868E-02  6.573601552E-02  6.310381288E-02  6.127769445E-02  6.038859402E-02
  6.052645568E-02  6.182105199E-02  6.435772725E-02  6.818809824E-02  7.331340367E-02
  7.965696274E-02  8.714328503E-02  9.568627091E-02  1.052016981E-01  1.156170839E-01
  1.267625944E-01  1.382806985E-01  1.496488422E-01  1.602065780E-01  1.692423594E-01
  1.761279673E-01  1.804198479E-01  1.818762414E-01  1.804198481E-01  1.761279675E-01
  1.692423594E-01  1.602065777E-01  1.496488414E-01  1.382806974E-01  1.267625930E-01
  1.156170823E-01  1.052016964E-01  9.568626912E-02  8.714328292E-02  7.965696011E-02
  7.331340035E-02  6.818809417E-02  6.435772250E-02  6.182104677E-02  6.595471542E-02
  6.642928245E-02  6.819210768E-02  7.123695888E-02  7.551456166E-02  8.081909230E-02
  8.677801230E-02  9.281159231E-02  9.823235072E-02  1.023373908E-01  1.045528090E-01
  1.045528096E-01  1.023373925E-01  9.823235335E-02  9.281159561E-02  8.677801605E-02
  8.081909638E-02  7.551456603E-02  7.123696357E-02  6.819211268E-02  6.642928767E-02
  6.595472065E-02  6.682820343E-02  6.911127267E-02  7.283471159E-02  7.792810585E-02
  8.426849917E-02  9.172007259E-02  1.001358231E-01  1.094105427E-01  1.194448316E-01
  1.300156657E-01  1.407204180E-01  1.510027158E-01  1.602065777E-01  1.676802589E-01
  1.729135768E-01  1.756020234E-01  1.756020235E-01  1.729135772E-01  1.676802594E-01
  1.602065780E-01  1.510027158E-01  1.407204176E-01  1.300156649E-01  1.194448306E-01
  1.094105415E-01  1.001358216E-01  9.172007077E-02  8.426849686E-02  7.792810286E-02
  7.283470783E-02  6.911126820E-02  6.682819844E-02  7.107791436E-02  7.226483722E-02
  7.509433063E-02  7.969949334E-02  8.616640104E-02  9.435945596E-02  1.038740871E-01
  1.139664087E-01  1.236081336E-01  1.316428585E-01  1.369833964E-01  1.388600565E-01
  1.369833974E-01  1.316428604E-01  1.236081361E-01  1.139664117E-01  1.038740904E-01
  9.435945958E-02  8.616640501E-02  7.969949772E-02  7.509433538E-02  7.226484221E-02
  7.107791934E-02  7.144791582E-02  7.338105940E-02  7.687588045E-02  8.179408418E-02
  8.795947329E-02  9.517867147E-02  1.032501464E-01  1.120455717E-01  1.214282109E-01
  1.311277975E-01  1.407204175E-01  1.496488414E-01  1.573024015E-01  1.631323877E-01
  1.667633344E-01  1.679963666E-01  1.667633349E-01  1.631323885E-01  1.573024024E-01
  1.496488421E-01  1.407204179E-01  1.311277975E-01  1.214282105E-01  1.120455710E-01
  1.032501454E-01  9.517867011E-02  8.795947143E-02  8.179408165E-02  7.687587715E-02
  7.338105534E-02  7.144791117E-02  7.566586378E-02  7.765804900E-02  8.173143466E-02
  8.823070554E-02  9.746130457E-02  1.094941645E-01  1.239843874E-01  1.400680103E-01
  1.563356869E-01  1.710115544E-01  1.821852540E-01  1.882442167E-01  1.882442171E-01
  1.821852553E-01  1.710115562E-01  1.563356892E-01  1.400680130E-01  1.239843903E-01
  1.094941677E-01  9.746130819E-02  8.823070962E-02  8.173143913E-02  7.765805365E-02
  7.566586832E-02  7.546317679E-02  7.696477425E-02  8.011668959E-02  8.472023469E-02
  9.054518396E-02  9.733677196E-02  1.048528021E-01  1.129429900E-01  1.214282104E-01
  1.300156649E-01  1.382806973E-01  1.456953424E-01  1.517389528E-01  1.559824875E-01
  1.581640673E-01  1.581640676E-01  1.559824884E-01  1.517389540E-01  1.456953438E-01
  1.382806984E-01  1.300156657E-01  1.214282108E-01  1.129429900E-01  1.048528018E-01
  9.733677122E-02  9.054518273E-02  8.472023283E-02  8.011668696E-02  7.696477082E-02
  7.546317267E-02  7.950275791E-02  8.236771521E-02  8.780502827E-02  9.646197705E-02
  1.089889019E-01  1.258341043E-01  1.468935206E-01  1.713772413E-01  1.976372052E-01
  2.231714480E-01  2.448445365E-01  2.594681556E-01  2.646472747E-01  2.594681564E-01
  2.448445379E-01  2.231714499E-01  1.976372073E-01  1.713772436E-01  1.468935232E-01
  1.258341072E-01  1.089889052E-01  9.646198080E-02  8.780503233E-02  8.236771933E-02
  7.950276175E-02  7.868314447E-02  7.968273562E-02  8.238449413E-02  8.654574803E-02
  9.187429728E-02  9.806759385E-02  1.048528018E-01  1.120455710E-01  1.194448305E-01
  1.267625929E-01  1.335880918E-01  1.394635187E-01  1.439705068E-01  1.467894012E-01
  1.477478853E-01  1.467894020E-01  1.439705082E-01  1.394635204E-01  1.335880934E-01
  1.267625943E-01  1.194448315E-01  1.120455717E-01  1.048528021E-01  9.806759385E-02
  9.187429685E-02  8.654574704E-02  8.238449242E-02  7.968273311E-02  7.868314119E-02
  8.239471871E-02  8.615454522E-02  9.299310843E-02  1.039386245E-01  1.201442189E-01
  1.426167537E-01  1.718545797E-01  2.076312887E-01  2.485566245E-01  2.915302094E-01
  3.317115999E-01  3.632101087E-01  3.806036853E-01  3.806036857E-01  3.632101097E-01
  3.317116014E-01  2.915302112E-01  2.485566265E-01  2.076312908E-01  1.718545820E-01
  1.426167563E-01  1.201442219E-01  1.039386278E-01  9.299311186E-02  8.615454849E-02
  8.239472153E-02  8.093220910E-02  8.137795851E-02  8.355371947E-02  8.716530625E-02
  9.187429683E-02  9.733677118E-02  1.032501454E-01  1.094105414E-01  1.156170822E-01
  1.215973180E-01  1.269916344E-01  1.314251828E-01  1.345682394E-01  1.361945262E-01
