# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.050000000    6.157950434    6.162300159    6.223329673
    0.060000000    6.157436665    6.161781875    6.222802383
    0.070000000    6.156856471    6.161196589    6.222206913
    0.080000000    6.156213906    6.160548392    6.221547420
    0.090000000    6.155511763    6.159840105    6.220826767
    0.100000000    6.154751982    6.159073686    6.220046944
    0.110000000    6.153935933    6.158250523    6.219209354
    0.120000000    6.153064612    6.157371620    6.218315014
    0.130000000    6.152138762    6.156437732    6.217364685
    0.140000000    6.151158960    6.155449442    6.216358954
    0.150000000    6.150125667    6.154407219    6.215298291
    0.160000000    6.149039267    6.153311455    6.214183088
    0.170000000    6.147900092    6.152162487    6.213013679
    0.180000000    6.146708438    6.150960617    6.211790365
    0.190000000    6.145464574    6.149706121    6.210513416
    0.200000000    6.144168754    6.148399258    6.209183091
    0.210000000    6.142821221    6.147040279    6.207799631
    0.220000000    6.141422210    6.145629423    6.206363276
    0.230000000    6.139971955    6.144166931    6.204874258
    0.240000000    6.138470684    6.142653038    6.203332808
    0.250000000    6.136918630    6.141087982    6.201739158
    0.260000000    6.135316024    6.139472002    6.200093540
    0.270000000    6.133663099    6.137805337    6.198396189
    0.280000000    6.131960094    6.136088231    6.196647342
    0.290000000    6.130207247    6.134320931    6.194847239
    0.300000000    6.128404802    6.132503688    6.192996125
    0.310000000    6.126553007    6.130636756    6.191094247
    0.320000000    6.124652113    6.128720394    6.189141857
    0.330000000    6.122702377    6.126754865    6.187139213
    0.340000000    6.120704058    6.124740435    6.185086573
    0.350000000    6.118657421    6.122677378    6.182984203
    0.360000000    6.116562733    6.120565968    6.180832372
    0.370000000    6.114420269    6.118406486    6.178631353
    0.380000000    6.112230305    6.116199217    6.176381424
    0.390000000    6.109993122    6.113944450    6.174082867
    0.400000000    6.107709006    6.111642477    6.171735968
    0.410000000    6.105378247    6.109293596    6.169341016
    0.420000000    6.103001137    6.106898108    6.166898307
    0.430000000    6.100577973    6.104456318    6.164408137
    0.440000000    6.098109058    6.101968535    6.161870809
    0.450000000    6.095594695    6.099435070    6.159286629
    0.460000000    6.093035194    6.096856241    6.156655905
    0.470000000    6.090430864    6.094232366    6.153978951
    0.480000000    6.087782023    6.091563769    6.151256081
    0.490000000    6.085088987    6.088850775    6.148487617
    0.500000000    6.082352078    6.086093714    6.145673880
    0.510000000    6.079571621    6.083292918    6.142815197
    0.520000000    6.076747943    6.080448722    6.139911895
    0.530000000    6.073881374    6.077561463    6.136964306
    0.540000000    6.070972246    6.074631482    6.133972764
    0.550000000    6.068020894    6.071659121    6.130937607
    0.560000000    6.065027657    6.068644726    6.127859173
    0.570000000    6.061992874    6.065588645    6.124737804
    0.580000000    6.058916888    6.062491225    6.121573843
    0.590000000    6.055800041    6.059352820    6.118367638
    0.600000000    6.052642680    6.056173782    6.115119536
    0.610000000    6.049445154    6.052954467    6.111829886
    0.620000000    6.046207810    6.049695231    6.108499041
    0.630000000    6.042931001    6.046396432    6.105127354
    0.640000000    6.039615080    6.043058429    6.101715180
    0.650000000    6.036260399    6.039681585    6.098262876
    0.660000000    6.032867314    6.036266260    6.094770799
    0.670000000    6.029436181    6.032812819    6.091239307
    0.680000000    6.025967358    6.029321624    6.087668762
    0.690000000    6.022461203    6.025793040    6.084059525
    0.700000000    6.018918075    6.022227434    6.080411957
    0.710000000    6.015338333    6.018625171    6.076726421
    0.720000000    6.011722337    6.014986618    6.073003281
    0.730000000    6.008070450    6.011312142    6.069242902
    0.740000000    6.004383031    6.007602109    6.065445647
    0.750000000    6.000660443    6.003856889    6.061611881
    0.760000000    5.996903046    6.000076847    6.057741971
    0.770000000    5.993111204    5.996262353    6.053836282
    0.780000000    5.989285277    5.992413772    6.049895180
    0.790000000    5.985425627    5.988531473    6.045919029
    0.800000000    5.981532616    5.984615822    6.041908197
    0.810000000    5.977606606    5.980667187    6.037863048
    0.820000000    5.973647957    5.976685933    6.033783949
    0.830000000    5.969657030    5.972672425    6.029671263
    0.840000000    5.965634184    5.968627030    6.025525356
    0.850000000    5.961579780    5.964550110    6.021346591
    0.860000000    5.957494176    5.960442031    6.017135333
    0.870000000    5.953377731    5.956303153    6.012891945
    0.880000000    5.949230801    5.952133840    6.008616788
    0.890000000    5.945053742    5.947934451    6.004310224
    0.900000000    5.940846912    5.943705347    5.999972614
    0.910000000    5.936610662    5.939446886    5.995604317
    0.920000000    5.932345348    5.935159424    5.991205693
    0.930000000    5.928051321    5.930843319    5.986777099
    0.940000000    5.923728931    5.926498925    5.982318891
    0.950000000    5.919378530    5.922126595    5.977831425
    0.960000000    5.915000464    5.917726681    5.973315056
    0.970000000    5.910595082    5.913299533    5.968770136
    0.980000000    5.906162727    5.908845499    5.964197016
    0.990000000    5.901703745    5.904364928    5.959596048
    1.000000000    5.897218478    5.899858165    5.954967579
    1.010000000    5.892707266    5.895325553    5.950311956
    1.020000000    5.888170448    5.890767434    5.945629527
    1.030000000    5.883608363    5.886184148    5.940920634
    1.040000000    5.879021346    5.881576035    5.936185619
    1.050000000    5.874409730    5.876943429    5.931424825
    1.060000000    5.869773848    5.872286666    5.926638589
    1.070000000    5.865114030    5.867606079    5.921827249
    1.080000000    5.860430604    5.862901997    5.916991141
    1.090000000    5.855723897    5.858174750    5.912130597
    1.100000000    5.850994233    5.853424663    5.907245950
    1.110000000    5.846241935    5.848652061    5.902337530
    1.120000000    5.841467322    5.843857266    5.897405664
    1.130000000    5.836670714    5.839040599    5.892450678
    1.140000000    5.831852426    5.834202377    5.887472896
    1.150000000    5.827012773    5.829342915    5.882472640
    1.160000000    5.822152066    5.824462528    5.877450229
    1.170000000    5.817270616    5.819561525    5.872405982
    1.180000000    5.812368729    5.814640217    5.867340213
    1.190000000    5.807446711    5.809698910    5.862253237
    1.200000000    5.802504866    5.804737908    5.857145365
    1.210000000    5.797543494    5.799757513    5.852016905
    1.220000000    5.792562894    5.794758024    5.846868164
    1.230000000    5.787563362    5.789739739    5.841699448
    1.240000000    5.782545193    5.784702953    5.836511059
    1.250000000    5.777508677    5.779647958    5.831303296
    1.260000000    5.772454105    5.774575044    5.826076459
    1.270000000    5.767381764    5.769484499    5.820830842
    1.280000000    5.762291938    5.764376609    5.815566739
    1.290000000    5.757184910    5.759251655    5.810284442
    1.300000000    5.752060960    5.754109920    5.804984238
    1.310000000    5.746920365    5.748951680    5.799666416
    1.320000000    5.741763401    5.743777211    5.794331258
    1.330000000    5.736590341    5.738586787    5.788979046
    1.340000000    5.731401455    5.733380678    5.783610062
    1.350000000    5.726197011    5.728159153    5.778224580
    1.360000000    5.720977276    5.722922477    5.772822878
    1.370000000    5.715742513    5.717670913    5.767405226
    1.380000000    5.710492982    5.712404724    5.761971896
    1.390000000    5.705228943    5.707124168    5.756523155
    1.400000000    5.699950652    5.701829499    5.751059269
    1.410000000    5.694658362    5.696520974    5.745580501
    1.420000000    5.689352326    5.691198842    5.740087111
    1.430000000    5.684032792    5.685863352    5.734579360
    1.440000000    5.678700007    5.680514752    5.729057501
    1.450000000    5.673354215    5.675153285    5.723521791
    1.460000000    5.667995659    5.669779193    5.717972480
    1.470000000    5.662624579    5.664392714    5.712409817
    1.480000000    5.657241211    5.658994088    5.706834049
    1.490000000    5.651845791    5.653583546    5.701245421
    1.500000000    5.646438551    5.648161323    5.695644176
    1.510000000    5.641019722    5.642727648    5.690030552
    1.520000000    5.635589532    5.637282747    5.684404789
    1.530000000    5.630148207    5.631826848    5.678767121
    1.540000000    5.624695970    5.626360172    5.673117781
    1.550000000    5.619233042    5.620882939    5.667457001
    1.560000000    5.613759643    5.615395369    5.661785009
    1.570000000    5.608275989    5.609897677    5.656102031
    1.580000000    5.602782294    5.604390077    5.650408292
    1.590000000    5.597278771    5.598872781    5.644704014
    1.600000000    5.591765630    5.593345997    5.638989416
    1.610000000    5.586243078    5.587809933    5.633264715
    1.620000000    5.580711321    5.582264793    5.627530128
    1.630000000    5.575170562    5.576710781    5.621785866
    1.640000000    5.569621003    5.571148096    5.616032142
    1.650000000    5.564062843    5.565576936    5.610269164
    1.660000000    5.558496279    5.559997498    5.604497138
    1.670000000    5.552921504    5.554409976    5.598716270
    1.680000000    5.547338713    5.548814562    5.592926761
    1.690000000    5.541748096    5.543211445    5.587128812
    1.700000000    5.536149841    5.537600812    5.581322621
    1.710000000    5.530544134    5.531982850    5.575508384
    1.720000000    5.524931161    5.526357742    5.569686295
    1.730000000    5.519311103    5.520725669    5.563856547
    1.740000000    5.513684140    5.515086811    5.558019329
    1.750000000    5.508050452    5.509441344    5.552174830
    1.760000000    5.502410214    5.503789445    5.546323235
    1.770000000    5.496763600    5.498131287    5.540464727
    1.780000000    5.491110784    5.492467042    5.534599491
    1.790000000    5.485451936    5.486796878    5.528727704
    1.800000000    5.479787223    5.481120963    5.522849546
    1.810000000    5.474116814    5.475439464    5.516965192
    1.820000000    5.468440872    5.469752543    5.511074817
    1.830000000    5.462759560    5.464060363    5.505178594
    1.840000000    5.457073040    5.458363084    5.499276691
    1.850000000    5.451381470    5.452660864    5.493369279
    1.860000000    5.445685008    5.446953859    5.487456524
    1.870000000    5.439983810    5.441242224    5.481538591
    1.880000000    5.434278029    5.435526111    5.475615643
    1.890000000    5.428567816    5.429805672    5.469687841
    1.900000000    5.422853324    5.424081056    5.463755345
    1.910000000    5.417134699    5.418352410    5.457818312
    1.920000000    5.411412088    5.412619880    5.451876899
    1.930000000    5.405685637    5.406883611    5.445931259
    1.940000000    5.399955489    5.401143744    5.439981545
    1.950000000    5.394221786    5.395400420    5.434027908
    1.960000000    5.388484667    5.389653778    5.428070497
    1.970000000    5.382744271    5.383903956    5.422109460
    1.980000000    5.377000734    5.378151089    5.416144941
    1.990000000    5.371254193    5.372395311    5.410177086
    2.000000000    5.365504779    5.366636756    5.404206036
    2.010000000    5.359752626    5.360875554    5.398231933
    2.020000000    5.353997864    5.355111834    5.392254916
    2.030000000    5.348240621    5.349345725    5.386275121
    2.040000000    5.342481024    5.343577353    5.380292687
    2.050000000    5.336719200    5.337806842    5.374307746
    2.060000000    5.330955273    5.332034316    5.368320432
    2.070000000    5.325189366    5.326259898    5.362330876
    2.080000000    5.319421599    5.320483706    5.356339209
    2.090000000    5.313652094    5.314705861    5.350345558
    2.100000000    5.307880968    5.308926480    5.344350051
    2.110000000    5.302108338    5.303145680    5.338352813
    2.120000000    5.296334320    5.297363573    5.332353969
    2.130000000    5.290559028    5.291580275    5.326353640
    2.140000000    5.284782576    5.285795898    5.320351949
