# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    17.797737715   17.798355463   17.822306841
    0.050000000    6.858268306    6.880353607    7.035827111
    0.060000000    6.858559702    6.880654698    7.036130407
    0.070000000    6.858904171    6.881010634    7.036488941
    0.080000000    6.859301757    6.881421465    7.036902759
    0.090000000    6.859752514    6.881887248    7.037371916
    0.100000000    6.860256502    6.882408051    7.037896473
    0.110000000    6.860813788    6.882983947    7.038476498
    0.120000000    6.861424446    6.883615017    7.039112068
    0.130000000    6.862088557    6.884301352    7.039803266
    0.140000000    6.862806210    6.885043049    7.040550182
    0.150000000    6.863577501    6.885840215    7.041352914
    0.160000000    6.864402534    6.886692962    7.042211569
    0.170000000    6.865281419    6.887601415    7.043126260
    0.180000000    6.866214274    6.888565703    7.044097106
    0.190000000    6.867201226    6.889585964    7.045124238
    0.200000000    6.868242407    6.890662347    7.046207791
    0.210000000    6.869337959    6.891795006    7.047347909
    0.220000000    6.870488030    6.892984107    7.048544745
    0.230000000    6.871692776    6.894229822    7.049798458
    0.240000000    6.872952363    6.895532333    7.051109217
    0.250000000    6.874266962    6.896891830    7.052477197
    0.260000000    6.875636755    6.898308513    7.053902583
    0.270000000    6.877061928    6.899782592    7.055385568
    0.280000000    6.878542681    6.901314283    7.056926353
    0.290000000    6.880079216    6.902903814    7.058525148
    0.300000000    6.881671749    6.904551421    7.060182170
    0.310000000    6.883320502    6.906257352    7.061897648
    0.320000000    6.885025705    6.908021862    7.063671816
    0.330000000    6.886787599    6.909845216    7.065504921
    0.340000000    6.888606432    6.911727692    7.067397215
    0.350000000    6.890482461    6.913669575    7.069348963
    0.360000000    6.892415955    6.915671163    7.071360437
    0.370000000    6.894407190    6.917732761    7.073431919
    0.380000000    6.896456451    6.919854689    7.075563702
    0.390000000    6.898564035    6.922037275    7.077756088
    0.400000000    6.900730248    6.924280859    7.080009388
    0.410000000    6.902955404    6.926585794    7.082323925
    0.420000000    6.905239830    6.928952441    7.084700031
    0.430000000    6.907583862    6.931381176    7.087138049
    0.440000000    6.909987848    6.933872387    7.089638335
    0.450000000    6.912452144    6.936426471    7.092201252
    0.460000000    6.914977121    6.939043842    7.094827177
    0.470000000    6.917563158    6.941724925    7.097516498
    0.480000000    6.920210647    6.944470156    7.100269614
    0.490000000    6.922919991    6.947279987    7.103086936
    0.500000000    6.925691606    6.950154884    7.105968888
    0.510000000    6.928525919    6.953095325    7.108915906
    0.520000000    6.931423370    6.956101805    7.111928438
    0.530000000    6.934384413    6.959174830    7.115006946
    0.540000000    6.937409513    6.962314926    7.118151904
    0.550000000    6.940499150    6.965522629    7.121363802
    0.560000000    6.943653816    6.968798496    7.124643140
    0.570000000    6.946874020    6.972143096    7.127990437
    0.580000000    6.950160283    6.975557018    7.131406222
    0.590000000    6.953513140    6.979040866    7.134891041
    0.600000000    6.956933144    6.982595262    7.138445457
    0.610000000    6.960420861    6.986220846    7.142070044
    0.620000000    6.963976873    6.989918278    7.145765397
    0.630000000    6.967601780    6.993688234    7.149532125
    0.640000000    6.971296197    6.997531413    7.153370853
    0.650000000    6.975060757    7.001448532    7.157282225
    0.660000000    6.978896111    7.005440328    7.161266903
    0.670000000    6.982802927    7.009507562    7.165325565
    0.680000000    6.986781892    7.013651015    7.169458911
    0.690000000    6.990833712    7.017871491    7.173667657
    0.700000000    6.994959114    7.022169817    7.177952540
    0.710000000    6.999158843    7.026546844    7.182314320
    0.720000000    7.003433667    7.031003450    7.186753773
    0.730000000    7.007784373    7.035540535    7.191271701
    0.740000000    7.012211772    7.040159027    7.195868926
    0.750000000    7.016716698    7.044859882    7.200546293
    0.760000000    7.021300007    7.049644083    7.205304671
    0.770000000    7.025962580    7.054512642    7.210144953
    0.780000000    7.030705322    7.059466601    7.215068057
    0.790000000    7.035529165    7.064507034    7.220074928
    0.800000000    7.040435067    7.069635046    7.225166535
    0.810000000    7.045424013    7.074851775    7.230343877
    0.820000000    7.050497017    7.080158394    7.235607980
    0.830000000    7.055655122    7.085556111    7.240959900
    0.840000000    7.060899400    7.091046172    7.246400722
    0.850000000    7.066230956    7.096629860    7.251931565
    0.860000000    7.071650926    7.102308496    7.257553576
    0.870000000    7.077160480    7.108083446    7.263267940
    0.880000000    7.082760823    7.113956115    7.269075873
    0.890000000    7.088453195    7.119927954    7.274978629
    0.900000000    7.094238873    7.126000458    7.280977498
    0.910000000    7.100119173    7.132175172    7.287073808
    0.920000000    7.106095451    7.138453689    7.293268927
    0.930000000    7.112169104    7.144837653    7.299564266
    0.940000000    7.118341570    7.151328763    7.305961276
    0.950000000    7.124614336    7.157928772    7.312461454
    0.960000000    7.130988930    7.164639492    7.319066342
    0.970000000    7.137466931    7.171462794    7.325777530
    0.980000000    7.144049968    7.178400614    7.332596657
    0.990000000    7.150739720    7.185454951    7.339525415
    1.000000000    7.157537922    7.192627875    7.346565549
    1.010000000    7.164446362    7.199921524    7.353718858
    1.020000000    7.171466890    7.207338113    7.360987201
    1.030000000    7.178601415    7.214879934    7.368372496
    1.040000000    7.185851908    7.222549359    7.375876723
    1.050000000    7.193220409    7.230348847    7.383501930
    1.060000000    7.200709024    7.238280944    7.391250230
    1.070000000    7.208319933    7.246348289    7.399123809
    1.080000000    7.216055389    7.254553618    7.407124926
    1.090000000    7.223917724    7.262899771    7.415255918
    1.100000000    7.231909354    7.271389691    7.423519201
    1.110000000    7.240032777    7.280026436    7.431917279
    1.120000000    7.248290583    7.288813181    7.440452739
    1.130000000    7.256685453    7.297753223    7.449128264
    1.140000000    7.265220170    7.306849989    7.457946631
    1.150000000    7.273897617    7.316107043    7.466910720
    1.160000000    7.282720784    7.325528091    7.476023515
    1.170000000    7.291692776    7.335116992    7.485288112
    1.180000000    7.300816816    7.344877760    7.494707720
    1.190000000    7.310096251    7.354814580    7.504285674
    1.200000000    7.319534558    7.364931811    7.514025434
    1.210000000    7.329135354    7.375234000    7.523930596
    1.220000000    7.338902398    7.385725888    7.534004895
    1.230000000    7.348839604    7.396412427    7.544252216
    1.240000000    7.358951045    7.407298785    7.554676599
    1.250000000    7.369240963    7.418390366    7.565282252
    1.260000000    7.379713779    7.429692818    7.576073551
    1.270000000    7.390374102    7.441212050    7.587055058
    1.280000000    7.401226742    7.452954248    7.598231527
    1.290000000    7.412276717    7.464925892    7.609607917
    1.300000000    7.423529269    7.477133774    7.621189399
    1.310000000    7.434989877    7.489585018    7.632981375
    1.320000000    7.446664269    7.502287100    7.644989486
    1.330000000    7.458558437    7.515247874    7.657219627
    1.340000000    7.470678656    7.528475594    7.669677967
    1.350000000    7.483031500    7.541978941    7.682370957
    1.360000000    7.495623861    7.555767054    7.695305356
    1.370000000    7.508462970    7.569849562    7.708488246
    1.380000000    7.521556417    7.584236615    7.721927051
    1.390000000    7.534912180    7.598938925    7.735629565
    1.400000000    7.548538643    7.613967803    7.749603968
    1.410000000    7.562444633    7.629335208    7.763858860
    1.420000000    7.576639445    7.645053789    7.778403284
    1.430000000    7.591132877    7.661136945    7.793246757
    1.440000000    7.605935263    7.677598876    7.808399307
    1.450000000    7.621057520    7.694454652    7.823871502
    1.460000000    7.636511182    7.711720276    7.839674498
    1.470000000    7.652308455    7.729412766    7.855820073
    1.480000000    7.668462264    7.747550238    7.872320681
    1.490000000    7.684986308    7.766151992    7.889189497
    1.500000000    7.701895129    7.785238624    7.906440479
    1.510000000    7.719204171    7.804832129    7.924088423
    1.520000000    7.736929865    7.824956033    7.942149034
    1.530000000    7.755089702    7.845635525    7.960638999
    1.540000000    7.773702333    7.866897618    7.979576066
    1.550000000    7.792787666    7.888771312    7.998979139
    1.560000000    7.812366979    7.911287790    8.018868372
    1.570000000    7.832463045    7.934480629    8.039265279
    1.580000000    7.853100272    7.958386036    8.060192860
    1.590000000    7.874304857    7.983043119    8.081675729
    1.600000000    7.896104962    8.008494187    8.103740269
    1.610000000    7.918530901    8.034785081    8.126414799
    1.620000000    7.941615367    8.061965565    8.149729758
    1.630000000    7.965393670    8.090089748    8.173717915
    1.640000000    7.989904015    8.119216576    8.198414605
    1.650000000    8.015187812    8.149410385    8.223857990
    1.660000000    8.041290031    8.180741532    8.250089356
    1.670000000    8.068259599    8.213287111    8.277153446
    1.680000000    8.096149851    8.247131777    8.305098841
    1.690000000    8.125019055    8.282368682    8.333978386
    1.700000000    8.154930993    8.319100556    8.363849674
    1.710000000    8.185955640    8.357440944    8.394775605
    1.720000000    8.218169939    8.397515633    8.426825011
    1.730000000    8.251658684    8.439464299    8.460073382
    1.740000000    8.286515543    8.483442401    8.494603691
    1.750000000    8.322844230    8.529623376    8.530507339
    1.760000000    8.360759863    8.578201171    8.567885251
    1.770000000    8.400390513    8.629393162    8.606849126
    1.780000000    8.441879005    8.683443516    8.647522884
    1.790000000    8.485384967    8.740627039    8.690044336
    1.800000000    8.531087183    8.801253553    8.734567110
    1.810000000    8.579186254    8.865672809    8.781262863
    1.820000000    8.629907578    8.934279903    8.830323834
    1.830000000    8.683504610    9.007521033    8.881965762
    1.840000000    8.740262319    9.085899283    8.936431197
    1.850000000    8.800500608    9.169979756    8.993993224
    1.860000000    8.864577271    9.260392787    9.054959558
    1.870000000    8.932889666    9.357832931    9.119676909
    1.880000000    9.005873608    9.463049523    9.188535365
    1.890000000    9.083996751    9.576821327    9.261972304
    1.900000000    9.167741595    9.699901875    9.340474891
    1.910000000    9.257569375    9.832911537    9.424579431
    1.920000000    9.353849174    9.976133476    9.514864485
    1.930000000    9.456724291   10.129136912    9.611932169
    1.940000000    9.565866360   10.290092294    9.716367711
    1.950000000    9.680031527   10.454544820    9.828659488
    1.960000000    9.796278500   10.613267694    9.949047756
    1.970000000    9.908648120   10.748669226   10.077245256
    1.980000000   10.006120520   10.829334970   10.211929026
    1.990000000   10.070046968   10.803526567   10.349829124
    2.000000000   10.072672504   10.596862595   10.484129085
    2.010000000    9.981341292   10.128493243   10.601772526
    2.020000000    9.774250020    9.363841290   10.679315418
    2.030000000    9.461898705    8.385730120   10.677798591
    2.040000000    9.085572492    7.393110996   10.540263013
    2.050000000    8.681381640    6.578961416   10.202506347
    2.060000000    8.260259656    6.018439047    9.632298255
    2.070000000    7.839416490    5.685322882    8.888323603
    2.080000000    7.471830831    5.526611996    8.130677964
    2.090000000    7.218206217    5.498479061    7.530017861
    2.100000000    7.100828214    5.564092609    7.164481056
    2.110000000    7.099627848    5.689964976    7.013510257
    2.120000000    7.178300091    5.848992707    7.014824487
    2.130000000    7.304681661    6.022572618    7.109060895
    2.140000000    7.456871508    6.199582738    7.254431198
    2.150000000    7.621950928    6.374132879    7.425514866
    2.160000000    7.793078128    6.543556000    7.608184017
    2.170000000    7.967086374    6.707027037    7.795202897
    2.180000000    8.142899291    6.864715339    7.983290454
    2.190000000    8.320561818    7.017288682    8.171336740
    2.200000000    8.500639331    7.165621507    8.359341456
    2.210000000    8.683791293    7.310606434    8.547744511
    2.220000000    8.870367889    7.452998110    8.736917077
    2.230000000    9.059883564    7.593229095    8.926631307
    2.240000000    9.250186314    7.731130549    9.115329048
    2.250000000    9.436071089    7.865469455    9.298984723
    2.260000000    9.607023682    7.993194333    9.469377882
    2.270000000    9.743909643    8.108323815    9.611898427
    2.280000000    9.815249756    8.200686477    9.704197090
    2.290000000    9.776026611    8.255484448    9.719715794
    2.300000000    9.574996751    8.255656857    9.642190305
    2.310000000    9.174255790    8.188266243    9.488372159
    2.320000000    8.573542996    8.052363063    9.312127773
    2.330000000    7.829538530    7.865029410    9.166039381
    2.340000000    7.062913930    7.663173375    9.053550299
    2.350000000    6.419858458    7.490161909    8.919481974
    2.360000000    5.991170087    7.369077976    8.674607983
    2.370000000    5.776320621    7.293393764    8.237458527
    2.380000000    5.721219972    7.245754563    7.594726677
    2.390000000    5.768305253    7.220216484    6.849206669
    2.400000000    5.877686221    7.224822331    6.178774634
    2.410000000    6.024784004    7.267365169    5.717413361
    2.420000000    6.193219335    7.345693503    5.490178783
    2.430000000    6.371570403    7.450670253    5.447623729
    2.440000000    6.552484660    7.572585465    5.523781135
    2.450000000    6.731867081    7.704342625    5.666013390
    2.460000000    6.907882657    7.841730682    5.840133567
    2.470000000    7.080092299    7.982667528    6.026259917
    2.480000000    7.248852087    8.126410094    6.213686244
    2.490000000    7.414940625    8.272985110    6.397101474
    2.500000000    7.579337717    8.422816333    6.574221884
    2.510000000    7.743087590    8.576465278    6.744408786
    2.520000000    7.907196466    8.734403167    6.907888231
    2.530000000    8.072522843    8.896732175    7.065318071
    2.540000000    8.239615890    9.062754907    7.217549537
    2.550000000    8.408441391    9.230244067    7.365494656
    2.560000000    8.577905188    9.394188738    7.510047411
    2.570000000    8.745051332    9.544724205    7.652025493
    2.580000000    8.903829306    9.664058224    7.792106959
    2.590000000    9.043569693    9.723035580    7.930735071
    2.600000000    9.148163204    9.680695923    8.067956314
    2.610000000    9.198553210    9.495201231    8.203144286
    2.620000000    9.181193139    9.154649961    8.334561970
    2.630000000    9.097404322    8.712289538    8.458785851
    2.640000000    8.957850746    8.274856308    8.570312818
    2.650000000    8.762435106    7.932125807    8.662401073
    2.660000000    8.499822480    7.708510541    8.730929933
    2.670000000    8.182694902    7.586203524    8.781181254
    2.680000000    7.874418760    7.548728388    8.830838617
    2.690000000    7.657481287    7.591483108    8.901377648
    2.700000000    7.576203270    7.707677761    9.005150447
    2.710000000    7.622504016    7.881639449    9.142451522
    2.720000000    7.762001890    8.094262320    9.307506672
    2.730000000    7.958912893    8.328512416    9.494165496
    2.740000000    8.184634568    8.569993446    9.697991040
    2.750000000    8.415895486    8.804097771    9.916056949
    2.760000000    8.629158034    9.011528706   10.145900050
    2.770000000    8.794361229    9.163198841   10.384119392
    2.780000000    8.870603073    9.216822748   10.624499783
    2.790000000    8.809961797    9.122091795   10.855244542
    2.800000000    8.579185528    8.845343380   11.054748258
    2.810000000    8.195876977    8.410381197   11.185388775
    2.820000000    7.737603628    7.910393692   11.186030882
    2.830000000    7.285840019    7.449403850   10.969340536
    2.840000000    6.861521417    7.073208366   10.441543921
    2.850000000    6.437657932    6.775634520    9.566139736
    2.860000000    6.008710775    6.551194958    8.449348978
    2.870000000    5.628334122    6.416992614    7.340472338
    2.880000000    5.370091222    6.390181689    6.485893764
    2.890000000    5.265361204    6.462914658    5.984355741
    2.900000000    5.291848368    6.602977059    5.789921838
    2.910000000    5.402582536    6.767644378    5.798001296
    2.920000000    5.551261090    6.912557542    5.907751716
    2.930000000    5.701422216    6.995304958    6.043355587
    2.940000000    5.828411056    6.982671933    6.159730385
    2.950000000    5.921076978    6.863747350    6.248161116
    2.960000000    5.980680093    6.653775578    6.332920462
    2.970000000    6.014092608    6.378578958    6.446673413
    2.980000000    6.030430737    6.067409385    6.602979232
    2.990000000    6.045871729    5.769185810    6.790978160
    3.000000000    6.081765266    5.547974421    6.985159315
    3.010000000    6.151383810    5.444063261    7.152309238
    3.020000000    6.252982538    5.453707365    7.251997045
    3.030000000    6.375651897    5.546628364    7.238131888
    3.040000000    6.507841051    5.689986649    7.073732944
    3.050000000    6.642306910    5.859603449    6.764982034
    3.060000000    6.777492728    6.041197571    6.388511788
    3.070000000    6.915578212    6.227664679    6.061070924
    3.080000000    7.058763691    6.415696950    5.864854465
    3.090000000    7.207320401    6.603589175    5.812316578
    3.100000000    7.360232618    6.790475867    5.871389778
    3.110000000    7.516459988    6.976170974    6.001485166
    3.120000000    7.675606143    7.161052025    6.170918287
    3.130000000    7.837964950    7.345870861    6.359458535
    3.140000000    8.004151815    7.531487188    6.555589997
    3.150000000    8.174621188    7.718571026    6.753343664
    3.160000000    8.349315118    7.907303286    6.950006214
    3.170000000    8.527324149    8.096968280    7.144699207
    3.180000000    8.706258615    8.285239745    7.337553814
    3.190000000    8.881082235    8.466939791    7.529244545
    3.200000000    9.042235649    8.632074022    7.720727269
    3.210000000    9.173178929    8.763263013    7.913090009
    3.220000000    9.248719644    8.834005354    8.107469412
    3.230000000    9.238538140    8.812422186    8.305022594
    3.240000000    9.123302248    8.678277621    8.506969224
    3.250000000    8.922654790    8.452537739    8.714677489
    3.260000000    8.706769720    8.209692224    8.929616456
    3.270000000    8.559381131    8.039091551    9.152960808
    3.280000000    8.523502591    7.988258937    9.384933846
    3.290000000    8.588434970    8.050009920    9.624063433
    3.300000000    8.712350316    8.187491451    9.866105343
    3.310000000    8.842299649    8.356881598   10.102125092
    3.320000000    8.919803758    8.514303798   10.315379771
    3.330000000    8.882849943    8.615085176   10.477273054
    3.340000000    8.680583331    8.616518524   10.544567004
    3.350000000    8.307245588    8.489714336   10.463828343
    3.360000000    7.827470925    8.231212273   10.190740279
    3.370000000    7.346362949    7.856056543    9.718160737
    3.380000000    6.942713118    7.379520526    9.079473093
    3.390000000    6.639409438    6.821020925    8.315534888
    3.400000000    6.427731695    6.235416710    7.469832947
    3.410000000    6.296680389    5.719574220    6.635842336
    3.420000000    6.231185915    5.358167700    5.953650197
    3.430000000    6.198916137    5.169695509    5.520311464
    3.440000000    6.159352000    5.115471810    5.333885593
    3.450000000    6.093493453    5.144823193    5.326635798
    3.460000000    6.023949866    5.226318846    5.420604400
    3.470000000    5.997046849    5.348743786    5.556871641
    3.480000000    6.043021496    5.506155008    5.702760359
