# E (eV) pdosup(E)  pdosdw(E) 
 -6.474  0.000E+00  0.000E+00
 -6.464  0.220E+00  0.220E+00
 -6.454  0.689E+00  0.689E+00
 -6.444  0.892E+00  0.892E+00
 -6.434  0.104E+01  0.104E+01
 -6.424  0.125E+01  0.125E+01
 -6.414  0.141E+01  0.141E+01
 -6.404  0.138E+01  0.138E+01
 -6.394  0.135E+01  0.135E+01
 -6.384  0.135E+01  0.135E+01
 -6.374  0.136E+01  0.136E+01
 -6.364  0.145E+01  0.145E+01
 -6.354  0.151E+01  0.151E+01
 -6.344  0.159E+01  0.159E+01
 -6.334  0.166E+01  0.166E+01
 -6.324  0.174E+01  0.174E+01
 -6.314  0.182E+01  0.182E+01
 -6.304  0.190E+01  0.190E+01
 -6.294  0.196E+01  0.196E+01
 -6.284  0.204E+01  0.204E+01
 -6.274  0.242E+01  0.242E+01
 -6.264  0.251E+01  0.251E+01
 -6.254  0.231E+01  0.231E+01
 -6.244  0.215E+01  0.215E+01
 -6.234  0.208E+01  0.208E+01
 -6.224  0.192E+01  0.192E+01
 -6.214  0.199E+01  0.199E+01
 -6.204  0.225E+01  0.225E+01
 -6.194  0.251E+01  0.251E+01
 -6.184  0.306E+01  0.306E+01
 -6.174  0.315E+01  0.315E+01
 -6.164  0.209E+01  0.209E+01
 -6.154  0.152E+01  0.152E+01
 -6.144  0.120E+01  0.120E+01
 -6.134  0.178E+01  0.178E+01
 -6.124  0.189E+01  0.189E+01
 -6.114  0.216E+01  0.216E+01
 -6.104  0.325E+01  0.325E+01
 -6.094  0.286E+01  0.286E+01
 -6.084  0.267E+01  0.267E+01
 -6.074  0.261E+01  0.261E+01
 -6.064  0.311E+01  0.311E+01
 -6.054  0.329E+01  0.329E+01
 -6.044  0.303E+01  0.303E+01
 -6.034  0.254E+01  0.254E+01
 -6.024  0.228E+01  0.228E+01
 -6.014  0.239E+01  0.239E+01
 -6.004  0.266E+01  0.266E+01
 -5.994  0.263E+01  0.263E+01
 -5.984  0.307E+01  0.307E+01
 -5.974  0.294E+01  0.294E+01
