# E (eV) pdosup(E)  pdosdw(E) 
 -6.474  0.000E+00  0.000E+00
 -6.464  0.137E-03  0.137E-03
 -6.454  0.740E-03  0.740E-03
 -6.444  0.134E-02  0.134E-02
 -6.434  0.198E-02  0.198E-02
 -6.424  0.289E-02  0.289E-02
 -6.414  0.384E-02  0.384E-02
 -6.404  0.424E-02  0.424E-02
 -6.394  0.454E-02  0.454E-02
 -6.384  0.494E-02  0.494E-02
 -6.374  0.533E-02  0.533E-02
 -6.364  0.605E-02  0.605E-02
 -6.354  0.672E-02  0.672E-02
 -6.344  0.744E-02  0.744E-02
 -6.334  0.823E-02  0.823E-02
 -6.324  0.903E-02  0.903E-02
 -6.314  0.984E-02  0.984E-02
 -6.304  0.107E-01  0.107E-01
 -6.294  0.115E-01  0.115E-01
 -6.284  0.124E-01  0.124E-01
 -6.274  0.152E-01  0.152E-01
 -6.264  0.162E-01  0.162E-01
 -6.254  0.155E-01  0.155E-01
 -6.244  0.149E-01  0.149E-01
 -6.234  0.148E-01  0.148E-01
 -6.224  0.141E-01  0.141E-01
 -6.214  0.147E-01  0.147E-01
 -6.204  0.169E-01  0.169E-01
 -6.194  0.191E-01  0.191E-01
 -6.184  0.230E-01  0.230E-01
 -6.174  0.238E-01  0.238E-01
 -6.164  0.164E-01  0.164E-01
 -6.154  0.122E-01  0.122E-01
 -6.144  0.983E-02  0.983E-02
 -6.134  0.148E-01  0.148E-01
 -6.124  0.157E-01  0.157E-01
 -6.114  0.179E-01  0.179E-01
 -6.104  0.262E-01  0.262E-01
 -6.094  0.236E-01  0.235E-01
 -6.084  0.222E-01  0.222E-01
 -6.074  0.219E-01  0.219E-01
 -6.064  0.260E-01  0.260E-01
 -6.054  0.278E-01  0.278E-01
 -6.044  0.259E-01  0.259E-01
 -6.034  0.216E-01  0.216E-01
 -6.024  0.193E-01  0.193E-01
 -6.014  0.199E-01  0.199E-01
 -6.004  0.216E-01  0.216E-01
 -5.994  0.212E-01  0.212E-01
 -5.984  0.249E-01  0.249E-01
 -5.974  0.241E-01  0.241E-01
 -5.964  0.238E-01  0.238E-01
 -5.954  0.267E-01  0.267E-01
 -5.944  0.269E-01  0.269E-01
 -5.934  0.268E-01  0.268E-01
 -5.924  0.265E-01  0.265E-01
 -5.914  0.256E-01  0.256E-01
 -5.904  0.250E-01  0.250E-01
 -5.894  0.284E-01  0.284E-01
 -5.884  0.302E-01  0.302E-01
 -5.874  0.330E-01  0.330E-01
 -5.864  0.350E-01  0.350E-01
 -5.854  0.312E-01  0.312E-01
 -5.844  0.264E-01  0.264E-01
 -5.834  0.352E-01  0.352E-01
 -5.824  0.315E-01  0.315E-01
 -5.814  0.394E-01  0.394E-01
 -5.804  0.430E-01  0.430E-01
 -5.794  0.437E-01  0.437E-01
 -5.784  0.349E-01  0.349E-01
 -5.774  0.339E-01  0.339E-01
 -5.764  0.449E-01  0.449E-01
 -5.754  0.673E-01  0.673E-01
 -5.744  0.630E-01  0.630E-01
 -5.734  0.660E-01  0.660E-01
 -5.724  0.646E-01  0.646E-01
 -5.714  0.903E-01  0.903E-01
 -5.704  0.963E-01  0.963E-01
 -5.694  0.847E-01  0.848E-01
 -5.684  0.109E+00  0.109E+00
 -5.674  0.176E+00  0.176E+00
 -5.664  0.167E+00  0.167E+00
 -5.654  0.170E+00  0.170E+00
 -5.644  0.156E+00  0.157E+00
 -5.634  0.220E+00  0.220E+00
 -5.624  0.115E+00  0.115E+00
 -5.614  0.140E+00  0.140E+00
 -5.604  0.222E+00  0.221E+00
 -5.594  0.160E+00  0.160E+00
 -5.584  0.160E+00  0.160E+00
 -5.574  0.184E+00  0.184E+00
 -5.564  0.251E+00  0.251E+00
 -5.554  0.163E+00  0.163E+00
 -5.544  0.322E+00  0.322E+00
 -5.534  0.283E+00  0.282E+00
 -5.524  0.469E-01  0.467E-01
 -5.514  0.000E+00  0.000E+00
 -5.504  0.000E+00  0.000E+00
 -5.494  0.557E+00  0.558E+00
 -5.484  0.000E+00  0.000E+00
 -5.474  0.000E+00  0.000E+00
