# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    0.050000000    0.000676828    0.000963063    0.000859795
    0.060000000    0.000812284    0.001155824    0.001031869
    0.070000000    0.000947788    0.001348666    0.001204007
    0.080000000    0.001083350    0.001541602    0.001376218
    0.090000000    0.001218977    0.001734647    0.001548513
    0.100000000    0.001354677    0.001927813    0.001720902
    0.110000000    0.001490459    0.002121115    0.001893397
    0.120000000    0.001626332    0.002314565    0.002066008
    0.130000000    0.001762302    0.002508178    0.002238745
    0.140000000    0.001898380    0.002701968    0.002411619
    0.150000000    0.002034572    0.002895948    0.002584641
    0.160000000    0.002170887    0.003090131    0.002757821
    0.170000000    0.002307334    0.003284532    0.002931171
    0.180000000    0.002443921    0.003479165    0.003104700
    0.190000000    0.002580656    0.003674044    0.003278420
    0.200000000    0.002717548    0.003869182    0.003452342
    0.210000000    0.002854605    0.004064593    0.003626477
    0.220000000    0.002991836    0.004260293    0.003800834
    0.230000000    0.003129250    0.004456294    0.003975427
    0.240000000    0.003266854    0.004652612    0.004150264
    0.250000000    0.003404658    0.004849260    0.004325358
    0.260000000    0.003542670    0.005046253    0.004500720
    0.270000000    0.003680899    0.005243606    0.004676360
    0.280000000    0.003819354    0.005441333    0.004852290
    0.290000000    0.003958043    0.005639448    0.005028522
    0.300000000    0.004096975    0.005837967    0.005205066
    0.310000000    0.004236160    0.006036904    0.005381934
    0.320000000    0.004375605    0.006236274    0.005559137
    0.330000000    0.004515321    0.006436092    0.005736688
    0.340000000    0.004655316    0.006636374    0.005914597
    0.350000000    0.004795600    0.006837134    0.006092876
    0.360000000    0.004936181    0.007038388    0.006271538
    0.370000000    0.005077069    0.007240152    0.006450593
    0.380000000    0.005218272    0.007442441    0.006630054
    0.390000000    0.005359802    0.007645270    0.006809933
    0.400000000    0.005501666    0.007848656    0.006990242
    0.410000000    0.005643875    0.008052615    0.007170993
    0.420000000    0.005786438    0.008257162    0.007352198
    0.430000000    0.005929364    0.008462314    0.007533870
    0.440000000    0.006072664    0.008668087    0.007716021
    0.450000000    0.006216347    0.008874499    0.007898664
    0.460000000    0.006360424    0.009081565    0.008081811
    0.470000000    0.006504904    0.009289302    0.008265476
    0.480000000    0.006649797    0.009497728    0.008449670
    0.490000000    0.006795114    0.009706859    0.008634407
    0.500000000    0.006940864    0.009916714    0.008819700
    0.510000000    0.007087059    0.010127309    0.009005563
    0.520000000    0.007233709    0.010338662    0.009192008
    0.530000000    0.007380823    0.010550792    0.009379050
    0.540000000    0.007528414    0.010763716    0.009566701
    0.550000000    0.007676492    0.010977452    0.009754976
    0.560000000    0.007825067    0.011192020    0.009943887
    0.570000000    0.007974151    0.011407437    0.010133451
    0.580000000    0.008123754    0.011623723    0.010323679
    0.590000000    0.008273889    0.011840897    0.010514587
    0.600000000    0.008424566    0.012058978    0.010706190
    0.610000000    0.008575797    0.012277986    0.010898501
    0.620000000    0.008727594    0.012497941    0.011091536
    0.630000000    0.008879968    0.012718863    0.011285309
    0.640000000    0.009032932    0.012940772    0.011479836
    0.650000000    0.009186496    0.013163688    0.011675131
    0.660000000    0.009340674    0.013387633    0.011871211
    0.670000000    0.009495478    0.013612628    0.012068090
    0.680000000    0.009650921    0.013838694    0.012265785
    0.690000000    0.009807014    0.014065853    0.012464311
    0.700000000    0.009963771    0.014294126    0.012663685
    0.710000000    0.010121205    0.014523537    0.012863922
    0.720000000    0.010279329    0.014754107    0.013065041
    0.730000000    0.010438155    0.014985860    0.013267056
    0.740000000    0.010597699    0.015218819    0.013469986
    0.750000000    0.010757972    0.015453007    0.013673847
    0.760000000    0.010918990    0.015688449    0.013878657
    0.770000000    0.011080765    0.015925168    0.014084434
    0.780000000    0.011243313    0.016163189    0.014291195
    0.790000000    0.011406648    0.016402537    0.014498958
    0.800000000    0.011570784    0.016643237    0.014707742
    0.810000000    0.011735736    0.016885316    0.014917565
    0.820000000    0.011901519    0.017128799    0.015128446
    0.830000000    0.012068149    0.017373713    0.015340405
    0.840000000    0.012235640    0.017620084    0.015553460
    0.850000000    0.012404009    0.017867940    0.015767632
    0.860000000    0.012573271    0.018117310    0.015982939
    0.870000000    0.012743443    0.018368220    0.016199403
    0.880000000    0.012914541    0.018620700    0.016417044
    0.890000000    0.013086582    0.018874779    0.016635882
    0.900000000    0.013259582    0.019130487    0.016855939
    0.910000000    0.013433559    0.019387853    0.017077236
    0.920000000    0.013608530    0.019646908    0.017299795
    0.930000000    0.013784513    0.019907685    0.017523638
    0.940000000    0.013961526    0.020170213    0.017748788
    0.950000000    0.014139587    0.020434525    0.017975266
    0.960000000    0.014318715    0.020700655    0.018203096
    0.970000000    0.014498928    0.020968635    0.018432302
    0.980000000    0.014680246    0.021238500    0.018662907
    0.990000000    0.014862689    0.021510283    0.018894936
    1.000000000    0.015046276    0.021784021    0.019128413
    1.010000000    0.015231028    0.022059749    0.019363364
    1.020000000    0.015416964    0.022337503    0.019599812
    1.030000000    0.015604106    0.022617320    0.019837785
    1.040000000    0.015792475    0.022899239    0.020077309
    1.050000000    0.015982093    0.023183297    0.020318410
