# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.050000000    6.736735436    6.736866212    6.902688313
    0.060000000    6.736209874    6.736340422    6.902151596
    0.070000000    6.735616377    6.735746667    6.901545487
    0.080000000    6.734959092    6.735089097    6.900874215
    0.090000000    6.734240879    6.734370574    6.900140697
    0.100000000    6.733463724    6.733593084    6.899346955
    0.110000000    6.732629032    6.732758032    6.898494417
    0.120000000    6.731737821    6.731866439    6.897584118
    0.130000000    6.730790853    6.730919067    6.896616828
    0.140000000    6.729788719    6.729916506    6.895593145
    0.150000000    6.728731893    6.728859231    6.894513545
    0.160000000    6.727620769    6.727747638    6.893378423
    0.170000000    6.726455688    6.726582067    6.892188120
    0.180000000    6.725236953    6.725362822    6.890942937
    0.190000000    6.723964843    6.724090180    6.889643149
    0.200000000    6.722639617    6.722764404    6.888289015
    0.210000000    6.721261525    6.721385744    6.886880780
    0.220000000    6.719830812    6.719954442    6.885418682
    0.230000000    6.718347714    6.718470738    6.883902956
    0.240000000    6.716812470    6.716934870    6.882333836
    0.250000000    6.715225318    6.715347075    6.880711552
    0.260000000    6.713586495    6.713707593    6.879036339
    0.270000000    6.711896243    6.712016666    6.877308432
    0.280000000    6.710154805    6.710274536    6.875528069
    0.290000000    6.708362429    6.708481452    6.873695492
    0.300000000    6.706519365    6.706637665    6.871810944
    0.310000000    6.704625867    6.704743430    6.869874676
    0.320000000    6.702682195    6.702799006    6.867886939
    0.330000000    6.700688612    6.700804657    6.865847992
    0.340000000    6.698645385    6.698760651    6.863758093
    0.350000000    6.696552786    6.696667260    6.861617511
    0.360000000    6.694411091    6.694524760    6.859426513
    0.370000000    6.692220580    6.692333432    6.857185375
    0.380000000    6.689981538    6.690093562    6.854894374
    0.390000000    6.687694254    6.687805439    6.852553793
    0.400000000    6.685359021    6.685469356    6.850163919
    0.410000000    6.682976137    6.683085611    6.847725043
    0.420000000    6.680545901    6.680654507    6.845237460
    0.430000000    6.678068621    6.678176347    6.842701468
    0.440000000    6.675544603    6.675651442    6.840117370
    0.450000000    6.672974162    6.673080105    6.837485472
    0.460000000    6.670357612    6.670462652    6.834806084
    0.470000000    6.667695274    6.667799404    6.832079520
    0.480000000    6.664987471    6.665090683    6.829306096
    0.490000000    6.662234528    6.662336816    6.826486133
    0.500000000    6.659436775    6.659538133    6.823619953
    0.510000000    6.656594543    6.656694967    6.820707884
    0.520000000    6.653708169    6.653807652    6.817750255
    0.530000000    6.650777989    6.650876528    6.814747398
    0.540000000    6.647804345    6.647901935    6.811699647
    0.550000000    6.644787579    6.644884216    6.808607341
    0.560000000    6.641728036    6.641823717    6.805470819
    0.570000000    6.638626064    6.638720786    6.802290423
    0.580000000    6.635482012    6.635575773    6.799066499
    0.590000000    6.632296232    6.632389030    6.795799393
    0.600000000    6.629069077    6.629160910    6.792489454
    0.610000000    6.625800903    6.625891770    6.789137032
    0.620000000    6.622492066    6.622581966    6.785742480
    0.630000000    6.619142925    6.619231857    6.782306153
    0.640000000    6.615753839    6.615841803    6.778828405
    0.650000000    6.612325170    6.612412166    6.775309594
    0.660000000    6.608857279    6.608943309    6.771750079
    0.670000000    6.605350531    6.605435593    6.768150219
    0.680000000    6.601805288    6.601889385    6.764510375
    0.690000000    6.598221916    6.598305049    6.760830909
    0.700000000    6.594600780    6.594682952    6.757112183
    0.710000000    6.590942248    6.591023459    6.753354562
    0.720000000    6.587246685    6.587326939    6.749558410
    0.730000000    6.583514459    6.583593758    6.745724092
    0.740000000    6.579745938    6.579824285    6.741851972
    0.750000000    6.575941488    6.576018886    6.737942417
    0.760000000    6.572101479    6.572177932    6.733995793
    0.770000000    6.568226277    6.568301788    6.730012466
    0.780000000    6.564316250    6.564390824    6.725992803
    0.790000000    6.560371767    6.560445407    6.721937170
    0.800000000    6.556393193    6.556465905    6.717845934
    0.810000000    6.552380897    6.552452684    6.713719461
    0.820000000    6.548335244    6.548406111    6.709558117
    0.830000000    6.544256600    6.544326553    6.705362268
    0.840000000    6.540145332    6.540214375    6.701132280
    0.850000000    6.536001802    6.536069941    6.696868516
    0.860000000    6.531826376    6.531893616    6.692571342
    0.870000000    6.527619415    6.527685763    6.688241121
    0.880000000    6.523381283    6.523446744    6.683878216
    0.890000000    6.519112340    6.519176920    6.679482990
    0.900000000    6.514812946    6.514876652    6.675055804
    0.910000000    6.510483461    6.510546297    6.670597018
    0.920000000    6.506124240    6.506186215    6.666106992
    0.930000000    6.501735642    6.501796762    6.661586085
    0.940000000    6.497318021    6.497378292    6.657034654
    0.950000000    6.492871731    6.492931159    6.652453054
    0.960000000    6.488397124    6.488455717    6.647841641
    0.970000000    6.483894551    6.483952315    6.643200769
    0.980000000    6.479364360    6.479421303    6.638530790
    0.990000000    6.474806900    6.474863029    6.633832055
    1.000000000    6.470222517    6.470277838    6.629104914
    1.010000000    6.465611554    6.465666075    6.624349714
    1.020000000    6.460974354    6.461028083    6.619566801
    1.030000000    6.456311258    6.456364201    6.614756522
    1.040000000    6.451622604    6.451674770    6.609919218
    1.050000000    6.446908730    6.446960125    6.605055232
    1.060000000    6.442169971    6.442220602    6.600164904
    1.070000000    6.437406659    6.437456534    6.595248570
    1.080000000    6.432619125    6.432668253    6.590306569
    1.090000000    6.427807699    6.427856086    6.585339233
    1.100000000    6.422972708    6.423020362    6.580346896
    1.110000000    6.418114477    6.418161404    6.575329888
    1.120000000    6.413233327    6.413279537    6.570288538
    1.130000000    6.408329581    6.408375080    6.565223173
    1.140000000    6.403403556    6.403448352    6.560134117
    1.150000000    6.398455568    6.398499669    6.555021693
    1.160000000    6.393485932    6.393529345    6.549886222
    1.170000000    6.388494959    6.388537692    6.544728022
    1.180000000    6.383482960    6.383525019    6.539547410
    1.190000000    6.378450240    6.378491634    6.534344699
    1.200000000    6.373397105    6.373437842    6.529120203
    1.210000000    6.368323858    6.368363944    6.523874231
    1.220000000    6.363230799    6.363270242    6.518607091
    1.230000000    6.358118226    6.358157033    6.513319088
    1.240000000    6.352986434    6.353024613    6.508010527
    1.250000000    6.347835717    6.347873275    6.502681707
    1.260000000    6.342666365    6.342703309    6.497332929
    1.270000000    6.337478667    6.337515005    6.491964488
    1.280000000    6.332272909    6.332308647    6.486576679
    1.290000000    6.327049374    6.327084521    6.481169795
    1.300000000    6.321808344    6.321842905    6.475744124
    1.310000000    6.316550098    6.316584081    6.470299955
    1.320000000    6.311274911    6.311308323    6.464837573
    1.330000000    6.305983058    6.306015906    6.459357261
    1.340000000    6.300674810    6.300707102    6.453859298
    1.350000000    6.295350437    6.295382178    6.448343965
    1.360000000    6.290010205    6.290041403    6.442811535
    1.370000000    6.284654379    6.284685039    6.437262284
    1.380000000    6.279283219    6.279313350    6.431696481
    1.390000000    6.273896986    6.273926594    6.426114397
    1.400000000    6.268495937    6.268525027    6.420516298
    1.410000000    6.263080326    6.263108906    6.414902448
    1.420000000    6.257650405    6.257678481    6.409273109
    1.430000000    6.252206424    6.252234003    6.403628541
    1.440000000    6.246748631    6.246775718    6.397969000
    1.450000000    6.241277270    6.241303872    6.392294743
    1.460000000    6.235792584    6.235818707    6.386606021
    1.470000000    6.230294813    6.230320463    6.380903085
    1.480000000    6.224784195    6.224809379    6.375186183
    1.490000000    6.219260966    6.219285689    6.369455561
    1.500000000    6.213725358    6.213749626    6.363711461
    1.510000000    6.208177602    6.208201422    6.357954126
    1.520000000    6.202617928    6.202641304    6.352183794
    1.530000000    6.197046560    6.197069499    6.346400702
    1.540000000    6.191463723    6.191486230    6.340605084
    1.550000000    6.185869638    6.185891719    6.334797171
    1.560000000    6.180264525    6.180286185    6.328977195
    1.570000000    6.174648600    6.174669845    6.323145382
    1.580000000    6.169022078    6.169042913    6.317301957
    1.590000000    6.163385172    6.163405602    6.311447145
    1.600000000    6.157738091    6.157758122    6.305581165
    1.610000000    6.152081044    6.152100681    6.299704237
    1.620000000    6.146414237    6.146433485    6.293816577
    1.630000000    6.140737872    6.140756737    6.287918399
    1.640000000    6.135052153    6.135070638    6.282009916
    1.650000000    6.129357276    6.129375388    6.276091338
    1.660000000    6.123653441    6.123671184    6.270162872
    1.670000000    6.117940841    6.117958220    6.264224724
    1.680000000    6.112219670    6.112236690    6.258277099
    1.690000000    6.106490119    6.106506783    6.252320197
    1.700000000    6.100752375    6.100768690    6.246354218
    1.710000000    6.095006626    6.095022595    6.240379359
    1.720000000    6.089253056    6.089268684    6.234395817
    1.730000000    6.083491847    6.083507138    6.228403783
    1.740000000    6.077723180    6.077738140    6.222403450
    1.750000000    6.071947234    6.071961866    6.216395007
    1.760000000    6.066164185    6.066178493    6.210378641
    1.770000000    6.060374207    6.060388195    6.204354538
    1.780000000    6.054577473    6.054591146    6.198322880
    1.790000000    6.048774153    6.048787515    6.192283849
    1.800000000    6.042964417    6.042977472    6.186237625
    1.810000000    6.037148430    6.037161182    6.180184384
    1.820000000    6.031326358    6.031338811    6.174124304
    1.830000000    6.025498364    6.025510521    6.168057557
    1.840000000    6.019664609    6.019676475    6.161984315
    1.850000000    6.013825252    6.013836830    6.155904748
