# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    2.550000000    2.452162596    2.632239706    2.921899326
    2.560000000    2.423976159    2.596015768    2.887658226
    2.570000000    2.355162168    2.541287246    2.834495965
    2.580000000    2.275086544    2.493916112    2.799375775
    2.590000000    2.210347054    2.472190630    2.790324356
    2.600000000    2.169666779    2.474848633    2.780801034
    2.610000000    2.147602753    2.487962009    2.731316875
    2.620000000    2.139003788    2.501950820    2.626411814
    2.630000000    2.146781672    2.517129841    2.490746217
    2.640000000    2.176517467    2.533017129    2.367745799
    2.650000000    2.230597752    2.542788049    2.291944977
    2.660000000    2.309321298    2.541595782    2.279842298
    2.670000000    2.411000860    2.532443887    2.332820642
    2.680000000    2.528103349    2.521890066    2.440766738
    2.690000000    2.647211226    2.514135867    2.583365830
    2.700000000    2.755309942    2.509739933    2.730759058
    2.710000000    2.842767866    2.506321288    2.849091911
    2.720000000    2.897662683    2.496560759    2.915620250
    2.730000000    2.904837877    2.470501755    2.932591424
    2.740000000    2.858135219    2.426976232    2.922839819
    2.750000000    2.770921835    2.379806926    2.907720311
    2.760000000    2.671512312    2.349364263    2.887458061
    2.770000000    2.587441413    2.349747352    2.844822552
    2.780000000    2.531775188    2.381739155    2.768482999
    2.790000000    2.501906441    2.432595416    2.668045506
    2.800000000    2.488238075    2.481194278    2.564877674
    2.810000000    2.480669152    2.505955211    2.475106755
    2.820000000    2.468813113    2.493289907    2.406776993
    2.830000000    2.445271635    2.446138789    2.368171796
    2.840000000    2.413373161    2.385788707    2.368911785
    2.850000000    2.386604192    2.340915328    2.410575526
    2.860000000    2.376846823    2.331896271    2.477962670
    2.870000000    2.386108877    2.362326228    2.539283443
    2.880000000    2.409112980    2.419360365    2.560108091
    2.890000000    2.438793965    2.479953686    2.526995454
    2.900000000    2.469628249    2.523426202    2.457329235
    2.910000000    2.500790179    2.544750425    2.381455419
    2.920000000    2.534636604    2.553753714    2.320670373
    2.930000000    2.568103204    2.560154330    2.284984931
    2.940000000    2.589559679    2.563908751    2.282555148
    2.950000000    2.588535196    2.560161572    2.321683449
    2.960000000    2.565706132    2.548499814    2.403919052
    2.970000000    2.530712225    2.535803085    2.519912293
    2.980000000    2.494244391    2.532447724    2.655251058
    2.990000000    2.465501172    2.546824509    2.802154138
    3.000000000    2.452097116    2.580028006    2.962063583
    3.010000000    2.457844533    2.623230410    3.130793777
    3.020000000    2.481421038    2.661004759    3.282524660
    3.030000000    2.516148289    2.677494753    3.377102528
    3.040000000    2.550768841    2.663433911    3.389925710
    3.050000000    2.574926696    2.623722174    3.332709492
    3.060000000    2.587048737    2.577795606    3.239491023
    3.070000000    2.597119073    2.549639247    3.134710987
    3.080000000    2.620109285    2.556440367    3.022492010
    3.090000000    2.663644537    2.602528774    2.906091373
    3.100000000    2.721758866    2.678749866    2.805582330
    3.110000000    2.780757240    2.766256796    2.750123829
    3.120000000    2.829615405    2.844632729    2.760101185
    3.130000000    2.863859929    2.900595570    2.837629112
    3.140000000    2.881497245    2.930103181    2.964612138
    3.150000000    2.880124473    2.934958904    3.104154426
    3.160000000    2.858651953    2.920749701    3.208326299
    3.170000000    2.819191123    2.896418914    3.238532343
    3.180000000    2.768850875    2.873521062    3.188985448
    3.190000000    2.718308854    2.861769017    3.085244087
    3.200000000    2.674155973    2.859746851    2.958441021
    3.210000000    2.634010259    2.851947360    2.829576865
    3.220000000    2.593644908    2.822023861    2.716303458
    3.230000000    2.556775219    2.769935480    2.640909289
    3.240000000    2.532608515    2.712052410    2.624945076
    3.250000000    2.527141647    2.667382512    2.679554683
    3.260000000    2.539997704    2.647250289    2.799283529
    3.270000000    2.564020072    2.652428004    2.957879306
    3.280000000    2.586527148    2.675344037    3.108792500
    3.290000000    2.599107755    2.708693668    3.199044807
