 &plot nbnd=  35, nks=    71 /
   -5.650   -5.532   -4.151   -4.105   -4.054   -4.009   -3.969   -3.917   -3.879   -3.857
   -2.687   -2.250    2.753    3.672    5.785    6.755    7.503    8.100   13.653   14.279
   16.338   17.059   19.354   19.837   20.287   22.580   22.613   26.381   27.266   28.561
   29.392   32.222   32.651   33.194   33.220
            0.500000  0.288675  0.092000
   -5.663   -5.532   -4.148   -4.112   -4.035   -4.019   -3.963   -3.924   -3.880   -3.854
   -2.703   -2.223    2.816    3.824    5.545    6.696    7.369    8.180   13.902   14.272
   16.026   17.259   19.377   19.691   20.710   22.450   22.752   26.447   26.701   28.437
   29.608   32.222   32.885   33.103   33.446
            0.500000  0.288675  0.061333
   -5.672   -5.533   -4.145   -4.118   -4.027   -4.017   -3.959   -3.934   -3.880   -3.852
   -2.714   -2.204    2.879    3.949    5.352    6.652    7.247    8.239   14.183   14.257
   15.699   17.430   19.390   19.583   21.103   22.350   22.853   26.212   26.435   28.348
   29.895   32.227   32.939   32.956   33.814
            0.500000  0.288675  0.030667
   -5.678   -5.533   -4.143   -4.121   -4.032   -4.003   -3.957   -3.943   -3.880   -3.850
   -2.721   -2.192    2.926    4.033    5.226    6.626    7.162    8.275   14.245   14.463
   15.392   17.546   19.397   19.517   21.404   22.276   22.915   25.868   26.402   28.295
   30.152   32.231   32.799   32.950   34.120
            0.500000  0.288675  0.000000
   -5.680   -5.534   -4.143   -4.122   -4.033   -3.996   -3.956   -3.948   -3.880   -3.850
   -2.723   -2.188    2.944    4.063    5.182    6.617    7.131    8.288   14.240   14.621
   15.225   17.587   19.399   19.495   21.523   22.244   22.936   25.741   26.387   28.278
   30.258   32.233   32.728   32.953   34.240
            0.450000  0.259808  0.000000
   -5.693   -5.535   -4.142   -4.122   -4.035   -3.995   -3.960   -3.951   -3.885   -3.851
   -2.862   -2.125    3.009    4.160    5.096    6.650    7.257    8.310   14.235   14.633
   15.286   17.564   19.394   19.518   21.433   22.228   22.870   25.662   26.469   27.927
   30.316   32.234   32.866   33.331   34.263
            0.400000  0.230940  0.000000
   -5.732   -5.540   -4.140   -4.122   -4.039   -3.993   -3.971   -3.959   -3.897   -3.853
   -3.137   -2.062    3.197    4.360    4.997    6.747    7.557    8.378   14.191   14.677
   15.472   17.516   19.379   19.585   21.160   22.206   22.680   25.474   26.713   27.129
   30.467   32.294   33.090   34.091   34.238
            0.350000  0.202073  0.000000
   -5.800   -5.548   -4.140   -4.123   -4.045   -3.994   -3.989   -3.965   -3.914   -3.857
   -3.424   -2.075    3.401    4.463    5.245    6.902    7.914    8.483   14.042   14.784
   15.768   17.484   19.342   19.678   20.802   22.143   22.390   25.293   26.218   27.109
   30.633   32.323   33.116   33.600   33.966
            0.300000  0.173205  0.000000
   -5.898   -5.562   -4.143   -4.127   -4.056   -4.013   -3.998   -3.963   -3.932   -3.860
   -3.672   -2.153    3.376    4.772    5.769    7.106    8.260    8.617   13.757   14.937
   16.131   17.508   19.258   19.763   20.558   21.986   22.043   25.227   25.368   27.628
   30.667   32.010   32.665   32.688   33.414
            0.250000  0.144338  0.000000
   -6.020   -5.581   -4.152   -4.135   -4.074   -4.041   -3.996   -3.965   -3.948   -3.864
   -3.851   -2.263    3.158    5.373    6.394    7.344    8.561    8.768   13.355   15.017
   16.511   17.630   19.189   19.783   20.512   21.697   21.799   24.684   25.304   28.165
   30.403   30.965   31.422   31.915   33.126
            0.200000  0.115470  0.000000
   -6.154   -5.604   -4.165   -4.147   -4.097   -4.069   -4.026   -3.988   -3.957   -3.908
   -3.866   -2.379    2.909    6.101    7.060    7.599    8.803    8.920   12.866   14.855
   16.938   17.861   19.284   19.683   20.492   21.404   21.812   24.252   25.485   28.318
   29.759   29.854   30.195   31.143   32.985
            0.150000  0.086603  0.000000
   -6.281   -5.629   -4.180   -4.162   -4.121   -4.097   -4.095   -3.978   -3.962   -3.901
   -3.869   -2.482    2.690    6.857    7.737    7.846    8.985    9.055   12.318   14.436
   17.467   18.112   19.471   19.581   20.351   21.160   22.201   24.127   25.682   27.495
   28.898   29.062   29.145   31.008   32.940
            0.100000  0.057735  0.000000
   -6.384   -5.652   -4.193   -4.176   -4.155   -4.123   -4.116   -3.969   -3.963   -3.887
   -3.871   -2.561    2.525    7.549    8.057    8.393    9.109    9.160   11.747   13.921
   17.982   18.377   19.233   19.852   20.316   20.950   22.831   24.279   25.578   26.747
   28.013   28.070   28.328   31.225   32.504
            0.050000  0.028868  0.000000
   -6.452   -5.668   -4.201   -4.185   -4.179   -4.131   -4.129   -3.964   -3.962   -3.877
   -3.873   -2.611    2.422    8.061    8.202    8.968    9.182    9.225   11.221   13.494
   18.212   18.779   19.055   19.812   20.597   20.799   23.450   24.572   25.000   26.772
   27.297   27.306   27.584   30.793   32.722
            0.000000  0.000000  0.000000
   -6.475   -5.673   -4.203   -4.189   -4.189   -4.134   -4.134   -3.962   -3.962   -3.873
   -3.873   -2.629    2.388    8.254    8.254    9.203    9.246    9.246   10.962   13.325
