# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.540000000    6.647920104    6.647939687    6.811769564
    0.550000000    6.644902597    6.644921988    6.808677126
    0.560000000    6.641842310    6.641861510    6.805540472
    0.570000000    6.638739592    6.638758599    6.802359945
    0.580000000    6.635594791    6.635613606    6.799135889
    0.590000000    6.632408261    6.632426884    6.795868650
    0.600000000    6.629180354    6.629198784    6.792558579
    0.610000000    6.625911426    6.625929664    6.789206025
    0.620000000    6.622601835    6.622619881    6.785811341
    0.630000000    6.619251938    6.619269793    6.782374882
    0.640000000    6.615862097    6.615879759    6.778897002
    0.650000000    6.612432671    6.612450143    6.775378060
    0.660000000    6.608964024    6.608981305    6.771818413
    0.670000000    6.605456520    6.605473610    6.768218422
    0.680000000    6.601910521    6.601927422    6.764578448
    0.690000000    6.598326395    6.598343107    6.760898852
    0.700000000    6.594704506    6.594721029    6.757179997
    0.710000000    6.591045221    6.591061557    6.753422247
    0.720000000    6.587348907    6.587365056    6.749625966
    0.730000000    6.583615932    6.583631895    6.745791520
    0.740000000    6.579846663    6.579862442    6.741919273
    0.750000000    6.576041469    6.576057063    6.738009591
    0.760000000    6.572200716    6.572216128    6.734062842
    0.770000000    6.568324774    6.568340004    6.730079390
    0.780000000    6.564414010    6.564429059    6.726059602
    0.790000000    6.560468792    6.560483661    6.722003846
    0.800000000    6.556489487    6.556504178    6.717912487
    0.810000000    6.552476462    6.552490976    6.713785893
    0.820000000    6.548430084    6.548444422    6.709624428
    0.830000000    6.544350719    6.544364883    6.705428458
    0.840000000    6.540238733    6.540252723    6.701198351
    0.850000000    6.536094489    6.536108307    6.696934469
    0.860000000    6.531918353    6.531932001    6.692637177
    0.870000000    6.527710687    6.527724166    6.688306840
    0.880000000    6.523471854    6.523485164    6.683943820
    0.890000000    6.519202213    6.519215358    6.679548480
    0.900000000    6.514902127    6.514915107    6.675121181
    0.910000000    6.510571953    6.510584770    6.670662283
    0.920000000    6.506212050    6.506224704    6.666172146
    0.930000000    6.501822773    6.501835268    6.661651129
    0.940000000    6.497404479    6.497416814    6.657099588
    0.950000000    6.492957520    6.492969698    6.652517881
    0.960000000    6.488482249    6.488494272    6.647906362
    0.970000000    6.483979018    6.483990886    6.643265384
    0.980000000    6.479448174    6.479459890    6.638595301
    0.990000000    6.474890066    6.474901632    6.633896463
    1.000000000    6.470305040    6.470316456    6.629169219
    1.010000000    6.465693440    6.465704709    6.624413918
    1.020000000    6.461055608    6.461066731    6.619630906
    1.030000000    6.456391886    6.456402864    6.614820527
    1.040000000    6.451702612    6.451713447    6.609983126
    1.050000000    6.446988122    6.446998817    6.605119044
    1.060000000    6.442248753    6.442259308    6.600228620
    1.070000000    6.437484837    6.437495254    6.595312193
    1.080000000    6.432696706    6.432706986    6.590370098
    1.090000000    6.427884687    6.427894833    6.585402671
    1.100000000    6.423049109    6.423059122    6.580410243
    1.110000000    6.418190297    6.418200178    6.575393146
    1.120000000    6.413308572    6.413318323    6.570351707
    1.130000000    6.408404256    6.408413879    6.565286255
    1.140000000    6.403477667    6.403487163    6.560197113
    1.150000000    6.398529121    6.398538492    6.555084604
    1.160000000    6.393558933    6.393568180    6.549949049
    1.170000000    6.388567414    6.388576539    6.544790766
    1.180000000    6.383554874    6.383563878    6.539610072
    1.190000000    6.378521619    6.378530504    6.534407281
    1.200000000    6.373467955    6.373476723    6.529182705
    1.210000000    6.368394185    6.368402836    6.523936655
    1.220000000    6.363300608    6.363309145    6.518669437
    1.230000000    6.358187522    6.358195946    6.513381358
    1.240000000    6.353055224    6.353063536    6.508072721
    1.250000000    6.347904006    6.347912208    6.502743828
    1.260000000    6.342734159    6.342742252    6.497394976
    1.270000000    6.337545971    6.337553957    6.492026463
    1.280000000    6.332339729    6.332347609    6.486638583
    1.290000000    6.327115716    6.327123492    6.481231629
    1.300000000    6.321874213    6.321881886    6.475805889
    1.310000000    6.316615499    6.316623070    6.470361652
    1.320000000    6.311339850    6.311347321    6.464899203
    1.330000000    6.306047541    6.306054913    6.459418824
    1.340000000    6.300738842    6.300746116    6.453920796
    1.350000000    6.295414023    6.295421201    6.448405398
    1.360000000    6.290073350    6.290080433    6.442872905
    1.370000000    6.284717088    6.284724078    6.437323591
    1.380000000    6.279345499    6.279352396    6.431757728
    1.390000000    6.273958841    6.273965647    6.426175583
    1.400000000    6.268557372    6.268564087    6.420577424
    1.410000000    6.263141346    6.263147973    6.414963515
    1.420000000    6.257711015    6.257717555    6.409334118
    1.430000000    6.252266630    6.252273083    6.403689492
    1.440000000    6.246808437    6.246814805    6.398029896
    1.450000000    6.241336681    6.241342965    6.392355583
    1.460000000    6.235851605    6.235857806    6.386666806
    1.470000000    6.230353449    6.230359569    6.380963816
    1.480000000    6.224842451    6.224848490    6.375246861
    1.490000000    6.219318846    6.219324806    6.369516186
    1.500000000    6.213782867    6.213788748    6.363772035
    1.510000000    6.208234745    6.208240549    6.358014649
    1.520000000    6.202674708    6.202680437    6.352244267
    1.530000000    6.197102983    6.197108636    6.346461126
    1.540000000    6.191519794    6.191525373    6.340665459
    1.550000000    6.185925360    6.185930866    6.334857498
    1.560000000    6.180319903    6.180325337    6.329037475
    1.570000000    6.174703639    6.174709001    6.323205615
    1.580000000    6.169076781    6.169082074    6.317362145
    1.590000000    6.163439544    6.163444767    6.311507287
    1.600000000    6.157792136    6.157797291    6.305641263
    1.610000000    6.152134767    6.152139854    6.299764291
    1.620000000    6.146467641    6.146472662    6.293876588
    1.630000000    6.140790962    6.140795917    6.287978368
    1.640000000    6.135104931    6.135109822    6.282069843
    1.650000000    6.129409748    6.129414576    6.276151223
    1.660000000    6.123705610    6.123710375    6.270222716
    1.670000000    6.117992712    6.117997414    6.264284528
    1.680000000    6.112271245    6.112275887    6.258336863
    1.690000000    6.106541402    6.106545983    6.252379922
    1.700000000    6.100803371    6.100807892    6.246413904
    1.710000000    6.095057338    6.095061800    6.240439008
    1.720000000    6.089303487    6.089307891    6.234455428
    1.730000000    6.083542001    6.083546349    6.228463357
    1.740000000    6.077773061    6.077777352    6.222462988
    1.750000000    6.071996845    6.072001080    6.216454509
    1.760000000    6.066213529    6.066217709    6.210438107
    1.770000000    6.060423288    6.060427414    6.204413969
    1.780000000    6.054626294    6.054630367    6.198382277
    1.790000000    6.048822718    6.048826738    6.192343212
    1.800000000    6.043012728    6.043016696    6.186296954
    1.810000000    6.037196492    6.037200408    6.180243681
