# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    2.750000000    1.977641876    1.961804620    2.158486471
    2.760000000    2.091844715    1.898180848    2.286718520
    2.770000000    2.242341601    1.879576861    2.463510171
    2.780000000    2.393729796    1.888285049    2.664795235
    2.790000000    2.494368080    1.897536203    2.859729929
    2.800000000    2.503569002    1.884341177    3.028493955
    2.810000000    2.424061735    1.845341904    3.171901294
    2.820000000    2.299955126    1.798274201    3.293307510
    2.830000000    2.183163355    1.767554529    3.369256046
    2.840000000    2.108879377    1.771693788    3.348668725
    2.850000000    2.093781612    1.821106654    3.196457652
    2.860000000    2.142960476    1.920348696    2.935344732
    2.870000000    2.253637682    2.067810365    2.630547581
    2.880000000    2.413807039    2.251804999    2.343157614
    2.890000000    2.601120000    2.448286198    2.106743022
    2.900000000    2.790888312    2.629228825    1.931746550
    2.910000000    2.972028221    2.780240350    1.817232368
    2.920000000    3.149142094    2.904495628    1.759122577
    2.930000000    3.320456748    3.003741620    1.754017337
    2.940000000    3.460135425    3.066789552    1.800298795
    2.950000000    3.531835676    3.084865383    1.897741069
    2.960000000    3.517762291    3.067698216    2.045894408
    2.970000000    3.428016615    3.034820948    2.240770055
    2.980000000    3.287238629    2.996036978    2.469311502
    2.990000000    3.118666515    2.942820911    2.703459566
    3.000000000    2.937149433    2.855294765    2.900362858
    3.010000000    2.754412192    2.721479920    3.013335884
    3.020000000    2.586407692    2.552724008    3.009014922
    3.030000000    2.449565226    2.377515697    2.886532599
    3.040000000    2.350586970    2.223275787    2.685974664
    3.050000000    2.280845504    2.104966745    2.467536583
    3.060000000    2.221557431    2.025485406    2.280171281
    3.070000000    2.159800530    1.983930999    2.149739888
    3.080000000    2.101098174    1.983068680    2.084773029
    3.090000000    2.063536540    2.028934242    2.084850540
    3.100000000    2.062039613    2.124780485    2.144534311
    3.110000000    2.098697372    2.264424528    2.253215172
    3.120000000    2.161816096    2.426839394    2.395134188
    3.130000000    2.231730481    2.576024722    2.554420309
    3.140000000    2.291888559    2.673187311    2.721238064
    3.150000000    2.339553108    2.699370094    2.885731723
    3.160000000    2.389159315    2.670894412    3.022066940
    3.170000000    2.464639534    2.629648714    3.089990503
    3.180000000    2.584236642    2.615527156    3.067858019
    3.190000000    2.746509110    2.645549510    2.981356354
    3.200000000    2.922608240    2.709256406    2.888074164
    3.210000000    3.062417525    2.778602989    2.841051482
    3.220000000    3.123750995    2.831181254    2.870917938
    3.230000000    3.106542241    2.871550124    2.986163232
    3.240000000    3.051711381    2.926713655    3.174217817
    3.250000000    3.005727293    3.020204117    3.398130329
    3.260000000    2.991417099    3.150242918    3.600950977
    3.270000000    3.001818719    3.284746655    3.734399726
    3.280000000    3.011163059    3.377631893    3.796118204
    3.290000000    2.998134349    3.403099874    3.827740059
    3.300000000    2.964910716    3.378075503    3.871206805
    3.310000000    2.930502469    3.345507022    3.931538334
    3.320000000    2.906414136    3.337983271    3.972306083
    3.330000000    2.884246720    3.359194453    3.943358982
    3.340000000    2.848559312    3.394398486    3.823810005
    3.350000000    2.798199968    3.430942669    3.642926288
    3.360000000    2.748124870    3.460206181    3.461022446
    3.370000000    2.711830656    3.463369216    3.333793176
    3.380000000    2.690617613    3.414334996    3.289734449
    3.390000000    2.677114277    3.303602435    3.324299702
    3.400000000    2.658164332    3.146584722    3.400677786
    3.410000000    2.615548210    2.965708586    3.459854959
    3.420000000    2.538578505    2.779048663    3.450227669
    3.430000000    2.440014657    2.606638690    3.358486034
    3.440000000    2.350819828    2.471900236    3.204640049
    3.450000000    2.300201694    2.392649615    3.014441344
    3.460000000    2.303657150    2.374466235    2.810301067
    3.470000000    2.361844422    2.409906759    2.616209388
    3.480000000    2.462945574    2.481111104    2.455876391
    3.490000000    2.587716260    2.566812867    2.347205451
    3.500000000    2.719471127    2.651277818    2.300095563
    3.510000000    2.853004154    2.725642691    2.316753145
    3.520000000    2.992254471    2.783118062    2.391680713
    3.530000000    3.140119471    2.821506011    2.510236899
    3.540000000    3.290985751    2.848091103    2.648638386
    3.550000000    3.427273962    2.870388588    2.780507388
    3.560000000    3.519871363    2.880741000    2.888629533
    3.570000000    3.537936536    2.856376660    2.969627359
    3.580000000    3.471265193    2.780691138    3.025026312
    3.590000000    3.346303858    2.664724437    3.052586411
    3.600000000    3.210037240    2.541421667    3.047896451
    3.610000000    3.098104420    2.441221718    3.010831593
    3.620000000    3.020276136    2.377383287    2.955124862
    3.630000000    2.965252781    2.347241573    2.911752522
    3.640000000    2.914470878    2.341454748    2.915627434
    3.650000000    2.858334206    2.354887557    2.988366169
    3.660000000    2.801561976    2.390751918    3.129875914
    3.670000000    2.755076989    2.454476100    3.316927754
    3.680000000    2.727517471    2.544077156    3.507000967
    3.690000000    2.719047153    2.643341342    3.647898999
    3.700000000    2.717907794    2.723741740    3.692801741
    3.710000000    2.707528176    2.760761874    3.621944125
    3.720000000    2.677992499    2.751616612    3.457073581
    3.730000000    2.625685801    2.710997207    3.245975518
    3.740000000    2.548150932    2.653902387    3.030538992
    3.750000000    2.450826793    2.593087382    2.834929902
    3.760000000    2.353593292    2.545925743    2.675699235
    3.770000000    2.281344292    2.529797859    2.568171766
    3.780000000    2.250355192    2.549897405    2.522201269
    3.790000000    2.264727176    2.595647406    2.537609366
