# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    17.799284103   17.799460420   17.822427926
    0.050000000    6.880507875    6.881346511    7.045229540
    0.060000000    6.880809597    6.881648839    7.045537975
    0.070000000    6.881166280    6.882006239    7.045902588
    0.080000000    6.881577974    6.882418763    7.046323429
    0.090000000    6.882044739    6.882886468    7.046800556
    0.100000000    6.882566642    6.883409424    7.047334034
    0.110000000    6.883143757    6.883987706    7.047923935
    0.120000000    6.883776167    6.884621398    7.048570341
    0.130000000    6.884463964    6.885310590    7.049273339
    0.140000000    6.885207247    6.886055385    7.050033028
    0.150000000    6.886006123    6.886855889    7.050849511
    0.160000000    6.886860708    6.887712220    7.051722901
    0.170000000    6.887771126    6.888624503    7.052653318
    0.180000000    6.888737509    6.889592871    7.053640892
    0.190000000    6.889759998    6.890617467    7.054685760
    0.200000000    6.890838743    6.891698441    7.055788066
    0.210000000    6.891973901    6.892835954    7.056947964
    0.220000000    6.893165640    6.894030172    7.058165617
    0.230000000    6.894414134    6.895281273    7.059441195
    0.240000000    6.895719569    6.896589445    7.060774878
    0.250000000    6.897082138    6.897954881    7.062166853
    0.260000000    6.898502044    6.899377787    7.063617318
    0.270000000    6.899979498    6.900858376    7.065126479
    0.280000000    6.901514722    6.902396872    7.066694549
    0.290000000    6.903107947    6.903993509    7.068321755
    0.300000000    6.904759412    6.905648528    7.070008328
    0.310000000    6.906469370    6.907362183    7.071754512
    0.320000000    6.908238079    6.909134737    7.073560559
    0.330000000    6.910065810    6.910966462    7.075426732
    0.340000000    6.911952843    6.912857642    7.077353303
    0.350000000    6.913899471    6.914808572    7.079340553
    0.360000000    6.915905994    6.916819555    7.081388775
    0.370000000    6.917972725    6.918890908    7.083498273
    0.380000000    6.920099988    6.921022958    7.085669359
    0.390000000    6.922288117    6.923216043    7.087902357
    0.400000000    6.924537459    6.925470513    7.090197603
    0.410000000    6.926848371    6.927786730    7.092555443
    0.420000000    6.929221223    6.930165067    7.094976234
    0.430000000    6.931656398    6.932605911    7.097460347
    0.440000000    6.934154290    6.935109661    7.100008160
    0.450000000    6.936715304    6.937676727    7.102620069
    0.460000000    6.939339863    6.940307536    7.105296479
    0.470000000    6.942028398    6.943002524    7.108037807
    0.480000000    6.944781357    6.945762145    7.110844485
    0.490000000    6.947599199    6.948586863    7.113716957
    0.500000000    6.950482401    6.951477160    7.116655680
    0.510000000    6.953431450    6.954433530    7.119661126
    0.520000000    6.956446851    6.957456484    7.122733780
    0.530000000    6.959529123    6.960546547    7.125874143
    0.540000000    6.962678801    6.963704261    7.129082728
    0.550000000    6.965896436    6.966930185    7.132360066
    0.560000000    6.969182595    6.970224892    7.135706702
    0.570000000    6.972537863    6.973588974    7.139123197
    0.580000000    6.975962840    6.977023042    7.142610128
    0.590000000    6.979458147    6.980527723    7.146168091
    0.600000000    6.983024420    6.984103662    7.149797696
    0.610000000    6.986662316    6.987751525    7.153499572
    0.620000000    6.990372510    6.991471999    7.157274367
    0.630000000    6.994155698    6.995265787    7.161122746
    0.640000000    6.998012596    6.999133616    7.165045395
    0.650000000    7.001943940    7.003076235    7.169043018
    0.660000000    7.005950490    7.007094413    7.173116340
    0.670000000    7.010033025    7.011188943    7.177266107
    0.680000000    7.014192351    7.015360642    7.181493086
    0.690000000    7.018429295    7.019610350    7.185798067
    0.700000000    7.022744708    7.023938934    7.190181861
    0.710000000    7.027139469    7.028347286    7.194645305
    0.720000000    7.031614481    7.032836324    7.199189259
    0.730000000    7.036170675    7.037406995    7.203814607
    0.740000000    7.040809008    7.042060273    7.208522261
    0.750000000    7.045530469    7.046797164    7.213313156
    0.760000000    7.050336074    7.051618703    7.218188260
    0.770000000    7.055226870    7.056525956    7.223148564
    0.780000000    7.060203939    7.061520025    7.228195092
    0.790000000    7.065268391    7.066602041    7.233328896
    0.800000000    7.070421375    7.071773176    7.238551062
    0.810000000    7.075664071    7.077034635    7.243862706
    0.820000000    7.080997701    7.082387661    7.249264979
    0.830000000    7.086423520    7.087833538    7.254759066
    0.840000000    7.091942825    7.093373590    7.260346191
    0.850000000    7.097556954    7.099009184    7.266027611
    0.860000000    7.103267287    7.104741730    7.271804626
    0.870000000    7.109075250    7.110572685    7.277678574
    0.880000000    7.114982312    7.116503555    7.283650834
    0.890000000    7.120989994    7.122535893    7.289722832
    0.900000000    7.127099862    7.128671306    7.295896037
    0.910000000    7.133313537    7.134911454    7.302171964
    0.920000000    7.139632694    7.141258054    7.308552179
    0.930000000    7.146059064    7.147712882    7.315038297
    0.940000000    7.152594436    7.154277773    7.321631987
    0.950000000    7.159240660    7.160954630    7.328334974
    0.960000000    7.165999652    7.167745419    7.335149037
    0.970000000    7.172873393    7.174652179    7.342076020
    0.980000000    7.179863934    7.181677019    7.349117825
    0.990000000    7.186973399    7.188822129    7.356276422
    1.000000000    7.194203988    7.196089774    7.363553846
    1.010000000    7.201557981    7.203482307    7.370952207
    1.020000000    7.209037743    7.211002168    7.378473687
    1.030000000    7.216645724    7.218651889    7.386120545
    1.040000000    7.224384468    7.226434099    7.393895125
    1.050000000    7.232256614    7.234351530    7.401799851
    1.060000000    7.240264902    7.242407019    7.409837241
    1.070000000    7.248412180    7.250603519    7.418009904
    1.080000000    7.256701405    7.258944099    7.426320547
    1.090000000    7.265135654    7.267431954    7.434771983
    1.100000000    7.273718126    7.276070412    7.443367130
    1.110000000    7.282452151    7.284862938    7.452109021
    1.120000000    7.291341196    7.293813146    7.461000810
    1.130000000    7.300388872    7.302924803    7.470045775
    1.140000000    7.309598944    7.312201844    7.479247328
    1.150000000    7.318975337    7.321648374    7.488609020
    1.160000000    7.328522148    7.331268683    7.498134552
    1.170000000    7.338243656    7.341067259    7.507827777
    1.180000000    7.348144327    7.351048794    7.517692717
    1.190000000    7.358228833    7.361218202    7.527733564
    1.200000000    7.368502061    7.371580631    7.537954698
    1.210000000    7.378969126    7.382141478    7.548360691
    1.220000000    7.389635384    7.392906405    7.558956325
    1.230000000    7.400506453    7.403881360    7.569746599
    1.240000000    7.411588222    7.415072589    7.580736746
    1.250000000    7.422886875    7.426486665    7.591932248
    1.260000000    7.434408910    7.438130505    7.603338850
