# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    0.050000000    6.732540826    6.736880881    6.901226271
    0.060000000    6.732019560    6.736355199    6.900691153
    0.070000000    6.731430906    6.735761564    6.900086846
    0.080000000    6.730778977    6.735104128    6.899417569
    0.090000000    6.730066608    6.734385750    6.898686226
    0.100000000    6.729295765    6.733608416    6.897894832
    0.110000000    6.728467839    6.732773531    6.897044811
    0.120000000    6.727583837    6.731882115    6.896137192
    0.130000000    6.726644514    6.730934929    6.895172744
    0.140000000    6.725650451    6.729932564    6.894152060
    0.150000000    6.724602116    6.728875495    6.893075614
    0.160000000    6.723499897    6.727764115    6.891943798
    0.170000000    6.722344128    6.726598766    6.890756952
    0.180000000    6.721135106    6.725379751    6.889515373
    0.190000000    6.719873104    6.724107348    6.888219334
    0.200000000    6.718558376    6.722781817    6.886869091
    0.210000000    6.717191168    6.721403409    6.885464888
    0.220000000    6.715771714    6.719972367    6.884006961
    0.230000000    6.714300249    6.718488929    6.882495541
    0.240000000    6.712777004    6.716953333    6.880930860
    0.250000000    6.711202210    6.715365816    6.879313146
    0.260000000    6.709576099    6.713726617    6.877642632
    0.270000000    6.707898906    6.712035978    6.875919549
    0.280000000    6.706170869    6.710294141    6.874144133
    0.290000000    6.704392228    6.708501355    6.872316622
    0.300000000    6.702563226    6.706657869    6.870437260
    0.310000000    6.700684113    6.704763939    6.868506292
    0.320000000    6.698755139    6.702819823    6.866523968
    0.330000000    6.696776562    6.700825785    6.864490542
    0.340000000    6.694748641    6.698782093    6.862406272
    0.350000000    6.692671642    6.696689017    6.860271422
    0.360000000    6.690545833    6.694546835    6.858086258
    0.370000000    6.688371487    6.692355826    6.855851052
    0.380000000    6.686148883    6.690116277    6.853566078
    0.390000000    6.683878301    6.687828475    6.851231618
    0.400000000    6.681560028    6.685492714    6.848847953
    0.410000000    6.679194354    6.683109291    6.846415373
    0.420000000    6.676781571    6.680678508    6.843934169
    0.430000000    6.674321979    6.678200669    6.841404637
    0.440000000    6.671815878    6.675676085    6.838827077
    0.450000000    6.669263574    6.673105067    6.836201793
    0.460000000    6.666665375    6.670487931    6.833529090
    0.470000000    6.664021593    6.667824998    6.830809280
    0.480000000    6.661332544    6.665116591    6.828042676
    0.490000000    6.658598546    6.662363036    6.825229596
    0.500000000    6.655819922    6.659564661    6.822370361
    0.510000000    6.652996995    6.656721801    6.819465293
    0.520000000    6.650130095    6.653834789    6.816514720
    0.530000000    6.647219551    6.650903964    6.813518970
    0.540000000    6.644265696    6.647929666    6.810478375
    0.550000000    6.641268866    6.644912239    6.807393272
    0.560000000    6.638229400    6.641852027    6.804263995
    0.570000000    6.635147637    6.638749380    6.801090886
    0.580000000    6.632023919    6.635604645    6.797874286
    0.590000000    6.628858592    6.632418175    6.794614539
    0.600000000    6.625652002    6.629190325    6.791311992
    0.610000000    6.622404497    6.625921448    6.787966992
    0.620000000    6.619116427    6.622611902    6.784579889
    0.630000000    6.615788144    6.619262046    6.781151034
    0.640000000    6.612420001    6.615872240    6.777680782
    0.650000000    6.609012352    6.612442845    6.774169487
    0.660000000    6.605565553    6.608974222    6.770617504
    0.670000000    6.602079960    6.605466737    6.767025191
    0.680000000    6.598555932    6.601920752    6.763392906
    0.690000000    6.594993827    6.598336634    6.759721010
    0.700000000    6.591394005    6.594714747    6.756009862
    0.710000000    6.587756826    6.591055460    6.752259824
    0.720000000    6.584082650    6.587359137    6.748471258
    0.730000000    6.580371839    6.583626148    6.744644527
    0.740000000    6.576624756    6.579856860    6.740779994
    0.750000000    6.572841761    6.576051640    6.736878022
    0.760000000    6.569023217    6.572210857    6.732938977
