# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    17.798244319   17.798845546   17.821487764
    0.050000000    6.877002182    6.881310836    7.044010196
    0.060000000    6.877301887    6.881613091    7.044317840
    0.070000000    6.877656183    6.881970404    7.044681518
    0.080000000    6.878065121    6.882382826    7.045101278
    0.090000000    6.878528757    6.882850418    7.045577178
    0.100000000    6.879047157    6.883373245    7.046109282
    0.110000000    6.879620394    6.883951384    7.046697662
    0.120000000    6.880248550    6.884584919    7.047342398
    0.130000000    6.880931712    6.885273941    7.048043578
    0.140000000    6.881669978    6.886018549    7.048801298
    0.150000000    6.882463453    6.886818853    7.049615660
    0.160000000    6.883312249    6.887674968    7.050486776
    0.170000000    6.884216488    6.888587020    7.051414766
    0.180000000    6.885176298    6.889555142    7.052399756
    0.190000000    6.886191817    6.890579475    7.053441883
    0.200000000    6.887263190    6.891660170    7.054541290
    0.210000000    6.888390572    6.892797387    7.055698128
    0.220000000    6.889574125    6.893991292    7.056912559
    0.230000000    6.890814021    6.895242064    7.058184750
    0.240000000    6.892110439    6.896549887    7.059514880
    0.250000000    6.893463567    6.897914957    7.060903134
    0.260000000    6.894873604    6.899337478    7.062349707
    0.270000000    6.896340755    6.900817663    7.063854802
    0.280000000    6.897865237    6.902355736    7.065418631
    0.290000000    6.899447274    6.903951928    7.067041417
    0.300000000    6.901087101    6.905606483    7.068723389
    0.310000000    6.902784960    6.907319651    7.070464788
    0.320000000    6.904541107    6.909091696    7.072265863
    0.330000000    6.906355803    6.910922890    7.074126874
    0.340000000    6.908229322    6.912813515    7.076048088
    0.350000000    6.910161947    6.914763865    7.078029785
    0.360000000    6.912153971    6.916774244    7.080072253
    0.370000000    6.914205700    6.918844966    7.082175792
    0.380000000    6.916317447    6.920976359    7.084340711
    0.390000000    6.918489537    6.923168759    7.086567329
    0.400000000    6.920722309    6.925422515    7.088855978
    0.410000000    6.923016109    6.927737988    7.091206999
    0.420000000    6.925371296    6.930115550    7.093620745
    0.430000000    6.927788243    6.932555588    7.096097581
    0.440000000    6.930267331    6.935058498    7.098637883
    0.450000000    6.932808956    6.937624690    7.101242038
    0.460000000    6.935413526    6.940254588    7.103910447
    0.470000000    6.938081461    6.942948629    7.106643521
    0.480000000    6.940813195    6.945707264    7.109441686
    0.490000000    6.943609174    6.948530956    7.112305379
    0.500000000    6.946469859    6.951420184    7.115235053
    0.510000000    6.949395724    6.954375443    7.118231170
    0.520000000    6.952387257    6.957397240    7.121294210
    0.530000000    6.955444961    6.960486098    7.124424665
    0.540000000    6.958569355    6.963642559    7.127623043
    0.550000000    6.961760972    6.966867177    7.130889864
    0.560000000    6.965020361    6.970160526    7.134225666
    0.570000000    6.968348088    6.973523194    7.137631001
    0.580000000    6.971744733    6.976955789    7.141106437
    0.590000000    6.975210896    6.980458935    7.144652560
    0.600000000    6.978747193    6.984033276    7.148269971
    0.610000000    6.982354257    6.987679475    7.151959289
    0.620000000    6.986032742    6.991398214    7.155721149
    0.630000000    6.989783318    6.995190195    7.159556208
    0.640000000    6.993606677    6.999056140    7.163465137
    0.650000000    6.997503528    7.002996795    7.167448630
    0.660000000    7.001474604    7.007012926    7.171507398
    0.670000000    7.005520657    7.011105320    7.175642174
    0.680000000    7.009642460    7.015274792    7.179853711
    0.690000000    7.013840812    7.019522176    7.184142785
    0.700000000    7.018116532    7.023848335    7.188510192
    0.710000000    7.022470463    7.028254155    7.192956752
    0.720000000    7.026903475    7.032740549    7.197483308
